generation,label_bal,color_bal
0,0.56,0.472
1,0.561,0.527
2,0.604,0.488
3,0.581,0.517
4,0.643,0.494
5,0.638,0.517
6,0.679,0.54
7,0.704,0.51
8,0.754,0.503
9,0.8,0.525
10,0.828,0.524
11,0.846,0.54
12,0.893,0.512
13,0.905,0.523
14,0.897,0.568
15,0.906,0.545
16,0.923,0.505
17,0.894,0.56
18,0.932,0.574
19,0.927,0.535
20,0.944,0.555
21,0.932,0.537
22,0.935,0.545
23,0.927,0.553
24,0.942,0.52
25,0.95,0.541
26,0.955,0.524
27,0.955,0.533
28,0.955,0.557
29,0.968,0.518
30,0.955,0.52
31,0.958,0.56
32,0.966,0.553
33,0.964,0.558
34,0.977,0.57
35,0.973,0.531
36,0.962,0.552
37,0.977,0.556
38,0.977,0.583
39,0.976,0.567
