generation,label_bal,color_bal
0,0.501,0.521
1,0.492,0.508
2,0.45,0.503
3,0.44,0.537
4,0.466,0.479
5,0.475,0.537
6,0.413,0.486
7,0.413,0.485
8,0.43,0.519
9,0.468,0.526
10,0.467,0.524
11,0.479,0.526
12,0.49,0.499
13,0.477,0.502
14,0.49,0.512
15,0.418,0.511
16,0.428,0.522
17,0.421,0.517
18,0.45,0.533
19,0.42,0.521
20,0.433,0.478
21,0.44,0.526
22,0.428,0.523
23,0.415,0.52
24,0.453,0.522
25,0.468,0.529
26,0.506,0.519
27,0.47,0.547
28,0.465,0.528
29,0.47,0.512
30,0.47,0.533
31,0.48,0.477
32,0.492,0.507
33,0.427,0.522
34,0.435,0.526
35,0.445,0.526
36,0.477,0.496
37,0.438,0.513
38,0.432,0.527
39,0.436,0.501
40,0.43,0.532
