generation,label_bal,color_bal
0,0.422,0.509
1,0.442,0.522
2,0.431,0.472
3,0.429,0.506
4,0.419,0.473
5,0.444,0.528
6,0.439,0.491
7,0.453,0.513
8,0.425,0.512
9,0.443,0.529
10,0.431,0.509
11,0.463,0.527
12,0.446,0.521
13,0.463,0.523
14,0.492,0.511
15,0.446,0.509
16,0.482,0.52
17,0.506,0.536
18,0.526,0.491
19,0.506,0.501
20,0.513,0.536
21,0.536,0.528
22,0.523,0.514
23,0.493,0.52
24,0.511,0.492
25,0.494,0.522
26,0.486,0.497
27,0.501,0.51
28,0.551,0.498
29,0.52,0.495
30,0.488,0.509
31,0.479,0.5
32,0.508,0.513
33,0.507,0.486
34,0.522,0.478
35,0.495,0.508
36,0.517,0.533
37,0.528,0.507
38,0.482,0.54
39,0.498,0.506
40,0.449,0.537
