proba_0,proba_1,generation
0.99625987,0.99720573,0
0.9887186,0.99013495,1
0.98308873,0.9886042,2
0.98346657,0.98844117,3
0.9729342,0.9861375,4
0.98103917,0.9836043,5
0.96940386,0.9789733,6
0.98054117,0.9817668,7
0.97200114,0.9760928,8
0.9751378,0.98019016,9
0.9731896,0.9769791,10
0.9705463,0.9793701,11
0.974679,0.9774123,12
0.9743737,0.9810353,13
0.9743935,0.98030484,14
0.97310317,0.97447,15
0.97335315,0.9766141,16
0.9745137,0.97531116,17
0.9804952,0.9750991,18
0.9679896,0.97856504,19
0.97193205,0.9751454,20
0.97554195,0.9751175,21
0.9714708,0.9782553,22
0.97604036,0.9792082,23
0.9668568,0.9801803,24
0.9732412,0.9788575,25
0.9762953,0.9713826,26
0.9772198,0.9748112,27
0.97475404,0.97767663,28
0.97522056,0.9688517,29
0.9935478,0.99889624,0
0.99139893,0.99415106,1
0.9872493,0.9899798,2
0.98697025,0.987909,3
0.9774629,0.97731864,4
0.97403616,0.9803813,5
0.97880244,0.98227787,6
0.9768762,0.9753115,7
0.9766934,0.97859037,8
0.9809334,0.97502893,9
0.9697026,0.9787338,10
0.97440475,0.97700864,11
0.97212416,0.98070747,12
0.97001004,0.98376125,13
0.97155213,0.98126173,14
0.9727229,0.9801917,15
0.97473156,0.9767192,16
0.9725369,0.97433084,17
0.9669823,0.98268235,18
0.9797289,0.9809842,19
0.97163135,0.9766171,20
0.97247964,0.9763028,21
0.975062,0.9771924,22
0.9768416,0.97837347,23
0.97729194,0.97530913,24
0.9773512,0.977095,25
0.97606283,0.97092235,26
0.98099047,0.9731167,27
0.9710013,0.98044264,28
0.9805744,0.9708715,29
0.9935478,0.99889624,0
0.99139893,0.99415106,1
0.9872493,0.9899798,2
0.98697025,0.987909,3
0.9774629,0.97731864,4
0.97403616,0.9803813,5
0.9788024,0.982278,6
0.9768762,0.9753115,7
0.9766934,0.97859037,8
0.9809334,0.97502893,9
0.9697026,0.9787338,10
0.97440475,0.97700864,11
0.97212416,0.98070747,12
0.97001004,0.98376125,13
0.97155213,0.98126173,14
0.9727229,0.9801917,15
0.97473156,0.9767192,16
0.9725369,0.97433084,17
0.96698236,0.98268235,18
0.9797289,0.9809842,19
0.97163135,0.9766171,20
0.97247964,0.9763028,21
0.975062,0.9771924,22
0.9768416,0.97837347,23
0.97729194,0.9753092,24
0.9773512,0.977095,25
0.97606283,0.97092235,26
0.98099047,0.9731167,27
0.9710013,0.98044264,28
0.9805744,0.97087145,29
0.9935478,0.99889624,0
0.99139893,0.99415106,1
0.9872493,0.9899798,2
0.98697025,0.987909,3
0.9774629,0.97731864,4
0.97403616,0.9803813,5
0.97880244,0.98227787,6
0.9768762,0.9753115,7
0.9766934,0.97859037,8
0.9809334,0.97502893,9
0.9697026,0.9787338,10
0.97440475,0.97700864,11
0.97212416,0.98070747,12
0.97001004,0.98376125,13
0.97155213,0.98126173,14
0.9727229,0.9801917,15
0.97473156,0.9767192,16
0.9725369,0.97433084,17
0.96698236,0.98268235,18
0.9797289,0.9809842,19
0.97163135,0.97661704,20
0.97247964,0.9763028,21
0.975062,0.9771924,22
0.9768416,0.97837347,23
0.97729194,0.9753092,24
0.9773512,0.977095,25
0.97606283,0.97092235,26
0.98099047,0.9731167,27
0.9710013,0.98044264,28
0.9805744,0.97087145,29
0.9935478,0.99889624,0
0.99139893,0.99415106,1
0.9872493,0.9899798,2
0.98697025,0.987909,3
0.9774629,0.97731864,4
0.97403616,0.9803813,5
0.97880244,0.982278,6
0.9768762,0.9753115,7
0.9766934,0.97859037,8
0.9809334,0.97502893,9
0.9697026,0.9787338,10
0.97440475,0.97700864,11
0.97212416,0.98070747,12
0.97001004,0.98376125,13
0.97155213,0.98126173,14
0.9727229,0.9801917,15
0.97473156,0.9767192,16
0.9725369,0.97433084,17
0.9669823,0.98268235,18
0.9797289,0.9809842,19
0.97163135,0.97661704,20
0.97247964,0.9763028,21
0.975062,0.9771924,22
0.9768416,0.97837347,23
0.97729194,0.97530913,24
0.9773512,0.977095,25
0.97606283,0.97092235,26
0.98099047,0.9731167,27
0.9710013,0.98044264,28
0.9805744,0.97087145,29
0.9935478,0.99889624,0
0.99139893,0.99415106,1
0.9872493,0.9899798,2
0.98697025,0.9879089,3
0.9774629,0.97731864,4
0.97403616,0.9803813,5
0.97880244,0.98227787,6
0.9768762,0.9753115,7
0.9766934,0.97859037,8
0.9809334,0.97502893,9
0.9697026,0.9787338,10
0.97440475,0.97700864,11
0.97212416,0.98070747,12
0.97001004,0.98376125,13
0.97155213,0.98126173,14
0.9727229,0.9801917,15
0.97473156,0.9767192,16
0.9725369,0.97433084,17
0.96698236,0.98268235,18
0.9797289,0.9809842,19
0.97163135,0.9766171,20
