generation,label_bal,color_bal
0,0.595,0.522
1,0.61,0.542
2,0.588,0.54
3,0.608,0.543
4,0.593,0.536
5,0.613,0.511
6,0.579,0.543
7,0.584,0.52
8,0.587,0.524
9,0.535,0.521
10,0.517,0.544
11,0.483,0.574
12,0.442,0.517
13,0.432,0.533
14,0.423,0.533
15,0.431,0.579
16,0.388,0.516
17,0.339,0.536
18,0.378,0.543
19,0.351,0.527
20,0.354,0.522
21,0.342,0.523
22,0.321,0.499
23,0.338,0.509
24,0.325,0.512
25,0.332,0.526
26,0.323,0.498
27,0.316,0.48
28,0.297,0.522
29,0.332,0.513
0,0.61,0.501
1,0.598,0.521
2,0.594,0.56
3,0.63,0.54
4,0.599,0.529
5,0.621,0.552
6,0.585,0.55
7,0.596,0.526
8,0.572,0.501
9,0.563,0.511
10,0.508,0.57
11,0.459,0.561
12,0.424,0.532
13,0.414,0.526
14,0.431,0.521
15,0.393,0.529
16,0.397,0.543
17,0.384,0.518
18,0.361,0.518
19,0.339,0.506
20,0.339,0.496
21,0.323,0.504
22,0.32,0.504
23,0.345,0.52
24,0.34,0.507
25,0.325,0.512
26,0.328,0.515
27,0.308,0.51
28,0.313,0.48
29,0.301,0.511
0,0.61,0.501
1,0.598,0.521
2,0.594,0.56
3,0.63,0.54
4,0.599,0.529
5,0.621,0.552
6,0.585,0.55
7,0.596,0.526
8,0.572,0.501
9,0.563,0.511
10,0.508,0.57
11,0.459,0.561
12,0.424,0.532
13,0.414,0.526
14,0.431,0.521
15,0.393,0.529
16,0.397,0.543
17,0.384,0.518
18,0.361,0.518
19,0.339,0.506
20,0.339,0.496
21,0.323,0.504
22,0.32,0.504
23,0.345,0.52
24,0.34,0.507
25,0.325,0.512
26,0.328,0.515
27,0.308,0.51
28,0.313,0.48
29,0.301,0.511
0,0.61,0.501
1,0.598,0.521
2,0.594,0.56
3,0.63,0.54
4,0.599,0.529
5,0.621,0.552
6,0.585,0.55
7,0.596,0.526
8,0.572,0.501
9,0.563,0.511
10,0.508,0.57
11,0.459,0.561
12,0.424,0.532
13,0.414,0.526
14,0.431,0.521
15,0.393,0.529
16,0.397,0.543
17,0.384,0.518
18,0.361,0.518
19,0.339,0.506
20,0.339,0.496
21,0.323,0.504
22,0.32,0.504
23,0.345,0.52
24,0.34,0.507
25,0.325,0.512
26,0.328,0.515
27,0.308,0.51
28,0.313,0.48
29,0.301,0.511
0,0.61,0.501
1,0.598,0.521
2,0.594,0.56
3,0.63,0.54
4,0.599,0.529
5,0.621,0.552
6,0.585,0.55
7,0.596,0.526
8,0.572,0.501
9,0.563,0.511
10,0.508,0.57
11,0.459,0.561
12,0.424,0.532
13,0.414,0.526
14,0.431,0.521
15,0.393,0.529
16,0.397,0.543
17,0.384,0.518
18,0.361,0.518
19,0.339,0.506
20,0.339,0.496
21,0.323,0.504
22,0.32,0.504
23,0.345,0.52
24,0.34,0.507
25,0.325,0.512
26,0.328,0.515
27,0.308,0.51
28,0.313,0.48
29,0.301,0.511
0,0.61,0.501
1,0.598,0.521
2,0.594,0.56
3,0.63,0.54
4,0.599,0.529
5,0.621,0.552
6,0.585,0.55
7,0.596,0.526
8,0.572,0.501
9,0.563,0.511
10,0.508,0.57
11,0.459,0.561
12,0.424,0.532
13,0.414,0.526
14,0.431,0.521
15,0.393,0.529
16,0.397,0.543
17,0.384,0.518
18,0.361,0.518
19,0.339,0.506
20,0.339,0.496
21,0.323,0.504
22,0.32,0.504
23,0.345,0.52
24,0.34,0.507
25,0.325,0.512
26,0.328,0.515
27,0.308,0.51
28,0.313,0.48
29,0.301,0.511
0,0.61,0.501
1,0.598,0.521
2,0.594,0.56
3,0.63,0.54
4,0.599,0.529
5,0.621,0.552
6,0.585,0.55
7,0.596,0.526
8,0.572,0.501
9,0.563,0.511
10,0.508,0.57
11,0.459,0.561
12,0.424,0.532
13,0.414,0.526
14,0.431,0.521
15,0.393,0.529
16,0.397,0.543
17,0.384,0.518
18,0.361,0.518
19,0.339,0.506
20,0.339,0.496
21,0.323,0.504
22,0.32,0.504
23,0.345,0.52
24,0.34,0.507
25,0.325,0.512
26,0.328,0.515
27,0.308,0.51
28,0.313,0.48
29,0.301,0.511
30,0.324,0.476
31,0.327,0.507
32,0.338,0.509
33,0.342,0.541
34,0.374,0.494
35,0.325,0.487
36,0.313,0.502
37,0.364,0.509
38,0.344,0.521
39,0.366,0.482
0,0.608,0.522
1,0.605,0.559
2,0.59,0.559
3,0.598,0.564
4,0.585,0.579
5,0.615,0.583
6,0.592,0.578
7,0.578,0.587
8,0.584,0.571
9,0.564,0.549
10,0.572,0.523
11,0.632,0.521
12,0.613,0.537
13,0.565,0.505
14,0.547,0.525
15,0.527,0.492
16,0.503,0.531
17,0.505,0.496
18,0.505,0.518
19,0.553,0.491
20,0.604,0.491
21,0.563,0.492
22,0.559,0.519
23,0.55,0.507
24,0.581,0.497
25,0.562,0.513
26,0.605,0.474
27,0.608,0.507
28,0.608,0.493
29,0.603,0.499
30,0.595,0.519
31,0.578,0.491
32,0.591,0.52
33,0.598,0.5
34,0.577,0.52
35,0.581,0.478
36,0.575,0.5
37,0.582,0.5
38,0.559,0.483
39,0.623,0.532
