proba_0,proba_1,generation
0.9947336,0.9638399,0
0.99353975,0.95745695,1
0.9956248,0.96053714,2
0.9964258,0.9995256,0
0.9981192,0.9982359,1
0.9980812,0.99705184,2
0.9970558,0.9996903,3
0.9987982,0.9987061,4
0.9983976,0.9978663,5
0.9984965,0.99899447,6
0.9982706,0.999028,7
0.9984291,0.995174,8
0.9991997,0.99895483,9
0.9985726,0.9959616,10
0.99853146,0.9986867,11
0.99892956,0.99906963,12
0.99722356,0.9975881,13
0.99964327,0.99948955,14
0.9953853,0.9971124,15
0.9982518,0.99773496,16
0.9979953,0.9956518,17
0.998461,0.9987191,18
0.9985079,0.9986816,19
0.99689156,0.99859345,20
0.9997109,0.9972216,21
0.9979691,0.99818724,22
0.999146,0.9989852,23
0.99936765,0.997266,24
0.99641085,0.9978699,25
0.99829805,0.99860513,26
0.99838674,0.9970008,27
0.9987521,0.9980275,28
0.99961156,0.99919754,29
0.99842346,0.998849,30
0.9990119,0.99814713,31
0.99738294,0.99943846,32
0.99808574,0.99926144,33
0.9980631,0.9991332,34
0.9982703,0.99890506,35
0.99901235,0.99989635,36
0.9980601,0.99899787,37
0.99810874,0.99696374,38
0.99690145,0.9986455,39
0.9996083,0.9959661,40
0.9936411,0.99999994,0
0.99743706,0.99974877,0
0.9999987,0.9986336,0
0.99342304,0.9999873,1
0.99976265,0.9941692,2
1.0,0.999739,3
0.99778634,0.9999705,4
0.99999994,1.0,5
0.9990543,0.99473405,6
0.9948526,0.9981471,7
0.99392956,0.99999857,8
0.99960566,1.0,9
0.99999964,1.0,10
0.99988073,0.9999749,11
1.0,0.99031204,12
0.9997717,0.9911223,13
0.9999816,0.9999998,14
0.9968141,0.9989493,15
0.998921,0.99678576,16
0.99225616,0.99910104,17
0.99998415,0.9999998,18
0.9999983,0.99909014,19
0.99202573,0.99985003,20
0.9998984,0.99804515,21
0.9999135,0.99120706,22
0.9999709,1.0,23
0.99851936,0.99999005,24
0.99996316,1.0,25
0.9969217,0.99456596,26
0.99441403,0.9996043,27
0.99139506,0.99902475,28
0.9969332,0.9999999,29
0.9999997,0.9999752,30
0.9999336,0.9999988,31
1.0,0.9998705,32
0.99995756,0.99981743,33
0.9996335,0.9999935,34
0.999532,0.99999976,35
0.9997332,1.0,36
0.99973094,0.99997497,37
0.9999829,0.99999964,38
0.99999964,0.9999456,39
1.0,0.99963456,40
0.99697125,0.999777,0
0.99998397,0.9907978,1
0.9902344,0.9904189,2
0.9994562,0.9985728,3
0.99999183,0.99999946,4
0.9996573,1.0,5
1.0,1.0,6
1.0,0.9970597,7
0.9999463,0.999979,8
0.99364305,0.9999553,9
1.0,0.9999991,10
0.9999999,0.9896311,0
1.0,0.9995327,1
0.9997703,0.9999886,2
0.9948402,0.99999666,3
0.99978197,0.99984586,4
0.9999996,0.9997904,5
1.0,0.99999994,6
1.0,0.9983913,7
0.9986748,0.99606454,8
0.999956,0.99992925,9
0.9990934,0.99969167,10
0.9981262,0.9981969,11
0.99999994,0.9988215,12
0.9939568,1.0,13
0.99999714,0.9999992,14
0.9948059,0.99999875,15
0.9996254,0.9947038,16
0.9999772,0.9999741,17
0.9981175,0.9911615,18
0.9998935,0.9963658,19
1.0,0.99990284,20
0.9999992,0.99980813,21
0.99999946,0.9999921,22
0.99996465,0.99085444,23
0.99998873,0.9989215,24
0.9999989,0.99579,25
1.0,0.99823564,26
1.0,1.0,27
0.9990686,0.99999964,28
0.99999315,0.99999326,29
1.0,0.9999998,30
0.9999983,0.9993675,31
0.99766123,0.99994045,32
0.99478567,0.989142,33
1.0,0.9997551,34
1.0,0.996661,35
0.99989396,0.99831706,36
0.9997635,0.9999787,37
0.98723936,1.0,38
0.9999998,1.0,39
0.999952,0.99988824,40
