generation,label_bal,color_bal
0,0.625,0.516
1,0.682,0.493
2,0.753,0.462
3,0.768,0.479
4,0.78,0.486
5,0.837,0.473
6,0.846,0.485
7,0.873,0.512
8,0.897,0.502
9,0.904,0.505
10,0.93,0.501
11,0.94,0.541
12,0.968,0.492
13,0.99,0.482
14,0.995,0.501
15,0.994,0.482
16,1.0,0.503
17,0.999,0.505
18,0.998,0.503
19,1.0,0.493
20,1.0,0.467
21,1.0,0.496
22,1.0,0.498
23,1.0,0.483
24,1.0,0.494
25,1.0,0.482
26,1.0,0.516
27,1.0,0.512
28,1.0,0.513
29,1.0,0.517
30,1.0,0.495
31,1.0,0.503
32,1.0,0.534
33,1.0,0.491
34,1.0,0.494
35,1.0,0.489
36,1.0,0.468
37,1.0,0.49
38,1.0,0.534
39,1.0,0.505
