generation,label_bal,color_bal
0,0.505,0.528
1,0.516,0.525
2,0.559,0.507
3,0.575,0.543
4,0.611,0.537
5,0.617,0.512
6,0.663,0.56
7,0.728,0.531
8,0.786,0.553
9,0.83,0.541
10,0.871,0.53
11,0.923,0.528
12,0.964,0.509
13,0.966,0.537
14,0.984,0.512
15,0.988,0.527
16,0.995,0.525
17,0.998,0.528
18,1.0,0.517
19,1.0,0.54
20,1.0,0.513
21,1.0,0.52
22,1.0,0.528
23,1.0,0.581
24,1.0,0.542
25,1.0,0.577
26,1.0,0.54
27,1.0,0.545
28,1.0,0.521
29,1.0,0.526
30,1.0,0.524
31,1.0,0.557
32,1.0,0.539
33,1.0,0.534
34,1.0,0.561
35,1.0,0.553
36,1.0,0.514
37,1.0,0.55
38,1.0,0.558
39,1.0,0.526
