generation,epoch,gen_loss
0,0,77909.48035415338
0,10,27407.631128427933
0,20,26365.998943718114
1,0,71947.44766422194
1,10,32118.105229591838
1,20,31635.530632174745
2,0,78141.75151466837
2,10,34310.81895727041
2,20,33948.745874521686
3,0,73057.09016262754
3,10,36065.49958147322
3,20,35816.16784917092
4,0,74829.75962611607
4,10,37430.93983179209
4,20,37282.7965361926
5,0,72769.36244419643
5,10,38420.004384566324
5,20,38310.27776227678
6,0,73338.96354830996
6,10,39613.87617586097
6,20,39532.566426179845
7,0,70475.0471739477
7,10,40291.857501594386
7,20,40212.540318080355
8,0,72213.48240194515
8,10,41154.24445950255
8,20,40991.827626753824
9,0,72753.44493383291
9,10,41603.435626594386
9,20,41528.398676658166
10,0,69212.78045280612
10,10,42307.80309311225
10,20,42092.53633211097
11,0,69639.91101323342
11,10,42470.9501554528
11,20,42442.37786989796
12,0,73272.66585618623
12,10,42697.35044642857
12,20,42674.266322544645
13,0,72127.55678013393
13,10,43216.58410395408
13,20,43064.40969786352
14,0,66383.68674266581
14,10,43716.52672592475
14,20,43646.900669642855
15,0,71323.67073899873
15,10,43741.561284279334
15,20,43718.07411910076
16,0,74675.6669921875
16,10,44403.97285554847
16,20,44414.079280931124
17,0,69773.54019850127
17,10,43831.321049904334
17,20,43828.71888950893
18,0,71475.76590401786
18,10,44295.434789540814
18,20,44255.771962691324
19,0,67098.51580436862
19,10,44268.128627232145
19,20,44276.49846540178
20,0,73375.98539142219
20,10,44131.415736607145
20,20,44107.3359773597
21,0,72140.23254145408
21,10,44305.63661910076
21,20,44288.81877790178
22,0,67415.01355229592
22,10,44728.51927216199
22,20,44751.988062021686
23,0,71522.34117904975
23,10,45538.235590720666
23,20,45554.26157924107
24,0,68569.52453364158
24,10,46026.3036710778
24,20,46002.979771205355
25,0,67926.55674027423
25,10,46179.75273038903
25,20,46173.11842315051
26,0,70884.3606903699
26,10,45890.5260283801
26,20,45887.93600526148
27,0,71602.71043925383
27,10,46080.24842554209
27,20,46064.869060905614
28,0,72751.91687260842
28,10,46371.927973533166
28,20,46351.4590242347
29,0,76925.80741788902
29,10,45890.987065529334
29,20,45867.2109375
29,0,68502.18277662627
29,10,45883.573003029334
29,20,45881.871073820155
30,0,72931.58783083546
30,10,46171.664281728314
30,20,46153.17129703444
31,0,70762.31128427933
31,10,46224.07370057398
31,20,46222.137416294645
32,0,69693.05935108419
32,10,46771.561742665814
32,20,46722.74150988521
33,0,73722.20848612883
33,10,47900.826869419645
33,20,47877.2344148597
34,0,71265.46277104592
34,10,48376.979253029334
34,20,48348.0218231824
35,0,75268.91354432398
35,10,47666.89303651148
35,20,47658.61439732143
36,0,68230.78645169004
36,10,46978.4530851403
36,20,46968.33996332908
37,0,73185.09520487883
37,10,47652.70852598852
37,20,47650.99932238521
38,0,72509.91633450254
38,10,47931.458984375
38,20,47936.28386080995
39,0,74398.4481624681
39,10,48945.23555086097
39,20,48921.85018734056
0,0,77910.81614217952
0,10,27406.822853555484
0,20,26367.423718510843
1,0,71953.45758928571
1,10,32166.296057876276
1,20,31649.746831154338
2,0,75533.38516422194
2,10,34407.162547831635
2,20,34026.93909438775
3,0,74941.8336455676
3,10,36112.84014269771
3,20,35881.63416772959
4,0,75365.73487324617
4,10,37368.3665497449
4,20,37217.47040417729
5,0,71545.96570073342
5,10,38745.02770248725
5,20,38594.820810746176
6,0,73663.33964445152
6,10,39674.0045440051
6,20,39544.88000239158
7,0,69578.58073580996
7,10,40515.59121890944
7,20,40361.94180484694
8,0,72016.32306281888
8,10,40829.22712053572
8,20,40742.59036192602
9,0,72945.9766422194
9,10,41903.04384566326
9,20,41734.636997767855
10,0,70614.67932876275
10,10,42855.73078762755
10,20,42667.95487882653
11,0,72920.72544642857
11,10,42975.44712611607
11,20,42917.04713408801
12,0,72237.4680325255
12,10,43133.923090720666
12,20,43025.89875637755
13,0,72249.52295918367
13,10,43744.24063297194
13,20,43727.980966996176
14,0,65895.670180963
14,10,44168.363002232145
14,20,44153.66914461097
15,0,73414.46625876913
15,10,44695.63307158801
15,20,44655.606923628824
16,0,74074.37555803571
16,10,44983.02018893495
16,20,44980.01646205357
17,0,71537.88062021683
17,10,44647.153798628824
17,20,44640.744319993624
18,0,72103.91659359056
18,10,44105.1787109375
18,20,44095.21002072704
19,0,67715.06855867348
19,10,44387.535913584186
19,20,44375.673130580355
20,0,72562.9356265944
20,10,44318.1116669324
20,20,44297.960499043365
21,0,71197.30743781888
21,10,44767.578144929845
21,20,44743.76725924745
22,0,66478.01530612246
22,10,44725.40760522959
22,20,44729.93040497449
23,0,71286.42209422831
23,10,45182.00743383291
23,20,45186.81608737245
24,0,68006.37902582908
24,10,45708.4746492347
24,20,45698.80580357143
25,0,67427.5712093431
25,10,44919.446368781886
25,20,44900.79573899873
26,0,70744.10361527423
26,10,45817.268634406886
26,20,45836.73056839924
27,0,74612.5950255102
27,10,46529.59434789541
27,20,46542.07334183674
28,0,73396.371352838
28,10,46291.78473772322
28,20,46302.61702806123
29,0,79013.69774394133
29,10,47095.51614317602
29,20,47096.133769132655
30,0,69780.49449936225
30,10,46516.76797672194
30,20,46525.31975446428
31,0,73393.9930843431
