generation,label_bal,color_bal
0,0.486,0.528
1,0.508,0.514
2,0.47,0.567
3,0.474,0.541
4,0.424,0.572
5,0.403,0.516
6,0.391,0.506
7,0.404,0.458
8,0.422,0.469
9,0.411,0.469
10,0.451,0.501
11,0.473,0.494
12,0.498,0.477
13,0.473,0.475
14,0.387,0.498
15,0.334,0.512
16,0.32,0.505
17,0.307,0.479
18,0.323,0.502
19,0.304,0.486
20,0.329,0.489
21,0.33,0.478
22,0.277,0.533
23,0.3,0.494
24,0.284,0.514
25,0.307,0.517
26,0.292,0.493
27,0.302,0.481
28,0.286,0.515
0,0.503,0.516
1,0.501,0.51
2,0.477,0.54
3,0.464,0.541
4,0.471,0.523
5,0.402,0.532
6,0.427,0.482
7,0.402,0.5
8,0.396,0.466
9,0.371,0.52
10,0.438,0.478
11,0.504,0.459
12,0.52,0.5
13,0.488,0.497
14,0.408,0.469
15,0.373,0.477
16,0.326,0.468
17,0.317,0.489
18,0.307,0.488
19,0.277,0.515
20,0.308,0.505
21,0.326,0.518
22,0.297,0.493
23,0.269,0.502
24,0.313,0.479
25,0.317,0.514
26,0.291,0.494
27,0.313,0.455
28,0.304,0.501
0,0.503,0.516
1,0.501,0.51
2,0.477,0.54
3,0.464,0.541
4,0.471,0.523
5,0.402,0.532
6,0.427,0.482
7,0.402,0.5
8,0.396,0.466
9,0.371,0.52
10,0.438,0.478
11,0.504,0.459
12,0.52,0.5
13,0.488,0.497
14,0.408,0.469
15,0.373,0.477
16,0.326,0.468
17,0.317,0.489
18,0.307,0.488
19,0.277,0.515
20,0.308,0.505
21,0.326,0.518
22,0.297,0.493
23,0.269,0.502
24,0.313,0.479
25,0.317,0.514
26,0.291,0.494
27,0.313,0.455
28,0.304,0.501
0,0.503,0.516
1,0.501,0.51
2,0.477,0.54
3,0.464,0.541
4,0.471,0.523
5,0.402,0.532
6,0.427,0.482
7,0.402,0.5
8,0.396,0.466
9,0.371,0.52
10,0.438,0.478
11,0.504,0.459
12,0.52,0.5
13,0.488,0.497
14,0.408,0.469
15,0.373,0.477
16,0.326,0.468
17,0.317,0.489
18,0.307,0.488
19,0.277,0.515
20,0.308,0.505
21,0.326,0.518
22,0.297,0.493
23,0.269,0.502
24,0.313,0.479
25,0.317,0.514
26,0.291,0.494
27,0.313,0.455
28,0.304,0.501
0,0.503,0.516
1,0.501,0.51
2,0.477,0.54
3,0.464,0.541
4,0.471,0.523
5,0.402,0.532
6,0.427,0.482
7,0.402,0.5
8,0.396,0.466
9,0.371,0.52
10,0.438,0.478
11,0.504,0.459
12,0.52,0.5
13,0.488,0.497
14,0.408,0.469
15,0.373,0.477
16,0.326,0.468
17,0.317,0.489
18,0.307,0.488
19,0.277,0.515
20,0.308,0.505
21,0.326,0.518
22,0.297,0.493
23,0.269,0.502
24,0.313,0.479
25,0.317,0.514
26,0.291,0.494
27,0.313,0.455
28,0.304,0.501
0,0.503,0.516
1,0.501,0.51
2,0.477,0.54
3,0.464,0.541
4,0.471,0.523
5,0.402,0.532
6,0.427,0.482
7,0.402,0.5
8,0.396,0.466
9,0.371,0.52
10,0.438,0.478
11,0.504,0.459
12,0.52,0.5
13,0.488,0.497
14,0.408,0.469
15,0.373,0.477
16,0.326,0.468
17,0.317,0.489
18,0.307,0.488
19,0.277,0.515
20,0.308,0.505
21,0.326,0.518
22,0.297,0.493
23,0.269,0.502
24,0.313,0.479
25,0.317,0.514
26,0.291,0.494
27,0.313,0.455
28,0.304,0.501
0,0.503,0.516
1,0.501,0.51
2,0.477,0.54
3,0.464,0.541
4,0.471,0.523
5,0.402,0.532
6,0.427,0.482
7,0.402,0.5
8,0.396,0.466
9,0.371,0.52
10,0.438,0.478
11,0.504,0.459
12,0.52,0.5
13,0.488,0.497
14,0.408,0.469
15,0.373,0.477
16,0.326,0.468
17,0.317,0.489
18,0.307,0.488
19,0.277,0.515
20,0.308,0.505
21,0.326,0.518
22,0.297,0.493
23,0.269,0.502
24,0.313,0.479
25,0.317,0.514
26,0.291,0.494
27,0.313,0.455
28,0.304,0.501
29,0.326,0.488
30,0.324,0.49
31,0.302,0.487
32,0.261,0.468
33,0.244,0.491
34,0.225,0.475
35,0.273,0.526
36,0.252,0.504
37,0.265,0.487
38,0.224,0.492
39,0.228,0.508
0,0.49,0.53
1,0.524,0.518
2,0.512,0.513
3,0.498,0.513
4,0.452,0.531
5,0.486,0.502
6,0.487,0.479
7,0.448,0.497
8,0.493,0.507
9,0.499,0.544
10,0.531,0.479
11,0.547,0.462
12,0.614,0.511
13,0.625,0.523
14,0.649,0.505
15,0.652,0.512
16,0.714,0.493
17,0.76,0.496
18,0.784,0.49
19,0.74,0.492
20,0.767,0.515
21,0.753,0.49
22,0.706,0.469
23,0.707,0.469
24,0.759,0.485
25,0.694,0.47
26,0.631,0.504
27,0.606,0.492
28,0.502,0.501
29,0.602,0.499
30,0.546,0.484
31,0.613,0.471
32,0.665,0.467
33,0.616,0.512
34,0.602,0.502
35,0.667,0.48
36,0.632,0.492
37,0.575,0.499
38,0.618,0.505
39,0.544,0.538
