generation,label_bal,color_bal
0,0.544,0.5
1,0.54,0.514
2,0.552,0.504
3,0.547,0.518
4,0.588,0.564
5,0.589,0.54
6,0.614,0.526
7,0.636,0.516
8,0.668,0.547
9,0.716,0.542
10,0.784,0.509
11,0.832,0.514
12,0.869,0.521
13,0.9,0.526
14,0.947,0.531
15,0.978,0.546
16,0.993,0.522
17,1.0,0.557
18,1.0,0.546
19,1.0,0.542
20,1.0,0.537
21,1.0,0.551
22,1.0,0.546
23,1.0,0.522
24,1.0,0.539
25,1.0,0.545
26,1.0,0.498
27,1.0,0.528
28,1.0,0.546
29,1.0,0.555
30,1.0,0.548
31,1.0,0.563
32,1.0,0.519
33,1.0,0.532
34,1.0,0.528
35,1.0,0.542
36,1.0,0.549
37,1.0,0.565
38,1.0,0.54
39,1.0,0.555
