generation,label_bal,color_bal
0,0.454,0.503
1,0.49,0.507
2,0.446,0.51
3,0.414,0.511
4,0.372,0.506
5,0.339,0.524
6,0.324,0.514
7,0.31,0.487
8,0.256,0.526
9,0.259,0.52
10,0.222,0.516
11,0.148,0.547
12,0.145,0.511
13,0.076,0.52
14,0.026,0.526
15,0.016,0.498
16,0.002,0.533
17,0.0,0.498
18,0.032,0.514
19,0.05,0.564
20,0.055,0.498
21,0.056,0.508
22,0.038,0.515
23,0.025,0.517
24,0.058,0.508
25,0.017,0.519
26,0.002,0.535
27,0.001,0.524
28,0.0,0.511
29,0.0,0.553
30,0.0,0.506
31,0.0,0.531
32,0.0,0.531
33,0.0,0.524
34,0.0,0.536
35,0.0,0.555
36,0.0,0.536
37,0.0,0.559
38,0.0,0.539
39,0.0,0.566
