generation,label_bal,color_bal
0,0.507,0.508
1,0.48,0.505
2,0.494,0.508
3,0.481,0.504
4,0.47,0.477
5,0.476,0.466
6,0.441,0.494
7,0.445,0.519
8,0.444,0.5
9,0.46,0.484
10,0.438,0.484
11,0.431,0.484
12,0.464,0.521
13,0.459,0.511
14,0.493,0.522
15,0.468,0.508
16,0.475,0.51
17,0.474,0.499
18,0.441,0.494
19,0.444,0.474
20,0.45,0.476
21,0.449,0.476
22,0.466,0.473
23,0.467,0.506
24,0.491,0.512
25,0.476,0.505
26,0.503,0.486
27,0.512,0.511
28,0.484,0.479
29,0.53,0.454
30,0.45,0.484
31,0.492,0.5
32,0.487,0.519
33,0.518,0.492
34,0.523,0.475
35,0.485,0.489
36,0.527,0.476
37,0.462,0.478
38,0.508,0.484
39,0.544,0.49
40,0.492,0.471
