generation,epoch,gen_loss
0,0,0.5488339278308101
0,10,0.5263064359109731
0,20,0.5248039658503525
1,0,0.5792355593879642
1,10,0.5643542372393158
1,20,0.5634033878644308
2,0,0.5926271647730339
2,10,0.5804372574642019
2,20,0.5798063091465138
3,0,0.6016540465489874
3,10,0.5908034699705412
3,20,0.5904435353271617
4,0,0.6092134779494889
4,10,0.5998004717787482
4,20,0.5994248169491876
5,0,0.6137167530239753
5,10,0.6051476632227313
5,20,0.6047403658945231
6,0,0.6159005234217119
6,10,0.6083240791827252
6,20,0.6081440715857271
7,0,0.6191304370339187
7,10,0.611659696267086
7,20,0.6114601094814591
8,0,0.6202914538857697
8,10,0.6142492996259306
8,20,0.6139166883233959
9,0,0.6225673613261502
9,10,0.6165276142364403
9,20,0.6162548999319661
