proba_0,proba_1,generation
0.9363596,0.9188967,0
0.9650388,0.83779263,1
0.9445624,0.72389907,2
0.9469701,0.89031225,3
0.9639059,0.8811322,4
0.96227074,0.90313315,5
0.94565374,0.86074096,6
0.9742452,0.6863298,7
0.9539192,0.6580456,8
0.9500402,0.55383164,9
