proba_0,proba_1,generation
0.99590635,0.9975914,0
0.99731547,0.99669486,1
0.99791425,0.9972039,2
0.9945263,0.9933171,3
0.9955611,0.99492836,4
0.99639136,0.9969998,5
0.996572,0.99428225,6
0.9920866,0.99858564,7
0.99614066,0.995435,8
0.9950563,0.9974037,9
0.99856365,0.9979382,10
0.9970951,0.99470985,11
0.99720305,0.99775803,12
0.9978798,0.9945278,13
0.9924096,0.99680364,14
0.9953438,0.99683803,15
0.9954879,0.99482,16
0.99417263,0.9966277,17
0.99485123,0.9942677,18
0.99482435,0.99693733,19
0.9944894,0.99675006,20
0.9966587,0.99602574,21
0.99635535,0.99681675,22
0.99522257,0.99355495,23
0.99613214,0.99589556,24
0.99764985,0.99748594,25
0.99572563,0.9952902,26
0.9937322,0.9950993,27
0.99658346,0.99503076,28
0.9943577,0.99617183,29
0.9980778,0.99703556,30
0.99598444,0.9963656,31
0.9944216,0.9946354,32
0.99602896,0.99442226,33
0.99261373,0.99849313,34
0.996691,0.9973296,35
0.99467427,0.99735683,36
0.9951732,0.99801093,37
0.9925225,0.9947898,38
0.99667877,0.9957449,39
0.9988621,0.9977587,40
