generation,label_bal,color_bal
0,0.623,0.52
1,0.667,0.479
2,0.69,0.524
3,0.742,0.495
4,0.78,0.495
5,0.788,0.518
6,0.848,0.487
7,0.867,0.496
8,0.894,0.486
9,0.91,0.512
10,0.927,0.479
11,0.941,0.479
12,0.959,0.498
13,0.974,0.469
14,0.979,0.5
15,0.988,0.466
16,0.991,0.491
17,0.989,0.523
18,0.991,0.5
19,0.989,0.505
20,0.991,0.494
21,0.994,0.491
22,0.996,0.493
23,0.998,0.493
24,0.995,0.51
25,0.999,0.517
26,1.0,0.508
27,0.995,0.547
28,0.994,0.517
29,0.995,0.534
30,0.999,0.543
31,0.998,0.523
32,0.997,0.539
33,0.998,0.52
34,1.0,0.551
35,1.0,0.492
36,1.0,0.503
37,1.0,0.516
38,1.0,0.498
39,1.0,0.486
