generation,epoch,gen_loss
0,0,0.5486253718113374
0,10,0.5263236858677002
0,20,0.5247646755884466
1,0,0.5866403714900121
1,10,0.5722346525850162
1,20,0.5718049156309674
2,0,0.6013281446817161
2,10,0.5897262466356814
2,20,0.5895674227731033
3,0,0.6123687291295273
3,10,0.6025254506875509
3,20,0.6021302736030435
4,0,0.6226934730163161
4,10,0.6141972910589392
4,20,0.6139734223391276
5,0,0.6304350700580849
5,10,0.6229314366648407
5,20,0.6228401010750599
6,0,0.6377954822525663
6,10,0.6307303064368056
6,20,0.6305918222375261
7,0,0.6419749018390598
7,10,0.6357089557550238
7,20,0.6355973680579813
8,0,0.6442593956518473
8,10,0.6386779497301428
8,20,0.6386370254949953
9,0,0.6489897505995238
9,10,0.6443155804801287
9,20,0.6441550262553511
10,0,0.6536664634989867
10,10,0.6490985605420556
10,20,0.6490489276559472
