generation,label_bal,color_bal
0,0.05,0.34
1,0.01,0.13
2,0.0,0.08
3,0.0,0.02
4,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
10,0.0,0.0
10,0.0,0.0
10,0.0,0.0
