generation,epoch,gen_loss
0,0,0.5624848688314171
0,10,0.5409574247662376
0,20,0.5394318919136839
0,0,0.5624517923302995
0,10,0.5409978360125104
0,20,0.5393482277509551
0,0,0.5630635891179994
0,10,0.540881521250092
0,20,0.5393478193982217
1,0,0.6933074295755077
1,10,0.6930998500272538
1,20,0.6932528905992238
1,0,0.6932587774950754
1,10,0.6931553523542371
1,20,0.6649446480397908
2,0,0.6933575731309705
2,10,0.6681104152457519
2,20,0.5992117986762486
2,0,0.6932589562621506
2,10,0.6931227379531231
2,20,0.6920611522857498
3,0,0.6933919771709157
3,10,0.3815775398024411
3,20,0.43473117940315287
3,0,0.693258986017614
3,10,0.6941649327113194
3,20,0.6932544843908751
3,0,0.6932595380400337
3,10,0.6934229184715253
3,20,0.6601446777078435
4,0,0.6933067438409388
4,10,0.6935275980042961
4,20,0.6929223352586323
5,0,0.6931710813499097
5,10,0.6940904733894756
5,20,0.6675257656559255
6,0,0.6932893448608851
6,10,0.693184281646643
0,0,0.5513262125259301
0,10,0.5270077650019396
0,20,0.5252902760820569
1,0,0.5847271368516691
1,10,0.5701877836302016
1,0,0.584787978878561
1,0,0.5847823643974913
1,0,0.5847944275435036
1,10,0.5701765139944523
1,20,0.5691984697192345
2,0,0.6001100998442128
2,10,0.5880634203178328
2,20,0.5875408717624422
3,0,0.6118573243934778
3,10,0.6015260513145594
3,20,0.601250196660652
4,0,0.6206194167288969
4,10,0.6112711819228511
4,20,0.6111740597389029
5,0,0.6296376096518159
5,10,0.6213344192870383
5,20,0.6212028649946054
6,0,0.6369220083989438
6,10,0.6294413633738298
6,20,0.6291520343214836
7,0,0.6393609610649774
7,10,0.6332813997126225
7,20,0.6331212452419523
8,0,0.6439799867664118
8,10,0.6382475934641542
8,20,0.6380416465068014
9,0,0.6479148342736862
9,10,0.6426919394366022
9,20,0.6424357937707467
10,0,0.6516411342429664
10,10,0.6463042642897779
10,20,0.6462906371075777
11,0,0.6530395989429276
11,10,0.6487592293312715
11,20,0.6486396775727377
12,0,0.6558214915014288
12,0,0.6556116286079464
12,0,0.6555859669574402
12,0,0.6556025636411688
12,0,0.6556066024415897
12,0,0.6555891163506598
12,10,0.651613832574408
12,0,0.6556434789028183
12,0,0.6556347941499461
12,0,0.6555907134927293
12,0,0.6556201091961665
12,10,0.6516151278742455
12,20,0.6515033058119271
13,0,0.6583798063344926
13,10,0.6547068450482761
13,20,0.6547227453838729
14,0,0.6602383297663065
14,10,0.6568705687451663
14,20,0.6566906870114353
