generation,label_bal,color_bal
0,0.621,0.515
1,0.694,0.492
2,0.738,0.463
3,0.801,0.48
4,0.808,0.489
5,0.821,0.473
6,0.838,0.487
7,0.839,0.517
8,0.888,0.505
9,0.907,0.485
10,0.928,0.498
11,0.943,0.513
12,0.976,0.493
13,0.976,0.481
14,0.98,0.504
15,0.979,0.484
16,0.983,0.518
17,0.976,0.521
18,0.973,0.526
19,0.982,0.503
20,0.992,0.521
21,0.995,0.482
22,0.996,0.489
23,0.996,0.491
24,0.995,0.504
25,0.996,0.489
26,0.991,0.513
27,0.997,0.512
28,0.996,0.514
29,0.998,0.51
30,0.999,0.512
31,0.998,0.528
32,1.0,0.5
33,1.0,0.51
34,1.0,0.509
35,1.0,0.501
36,1.0,0.479
37,1.0,0.526
38,1.0,0.518
39,1.0,0.524
