generation,label_bal,color_bal
0,0.427,0.516
1,0.439,0.529
2,0.424,0.519
3,0.421,0.519
4,0.4,0.502
5,0.413,0.517
6,0.36,0.521
7,0.358,0.513
8,0.331,0.539
9,0.293,0.577
10,0.306,0.552
11,0.276,0.521
12,0.252,0.524
13,0.256,0.549
14,0.248,0.563
15,0.272,0.558
16,0.349,0.534
17,0.33,0.542
18,0.354,0.525
19,0.36,0.522
20,0.34,0.516
21,0.299,0.543
22,0.285,0.542
23,0.314,0.539
24,0.306,0.54
25,0.312,0.526
26,0.284,0.533
27,0.278,0.534
28,0.254,0.544
29,0.27,0.529
30,0.228,0.536
31,0.249,0.547
32,0.234,0.547
33,0.214,0.526
34,0.228,0.511
35,0.23,0.535
36,0.189,0.551
37,0.2,0.541
38,0.161,0.566
39,0.156,0.533
