generation,label_bal,color_bal
0,0.35,0.25
0,0.58,0.22
0,0.58,0.22
0,0.58,0.22
0,0.58,0.22
0,0.58,0.22
1,0.0,1.0
0,0.58,0.22
1,0.0,1.0
1,0.0,1.0
1,0.0,1.0
2,0.0,1.0
2,0.0,1.0
2,0.0,1.0
2,0.0,1.0
2,0.0,1.0
2,0.0,1.0
2,0.0,1.0
3,0.0,1.0
4,0.0,1.0
5,0.0,1.0
0,0.46,0.21
1,0.29,0.14
1,0.31,0.13
1,0.31,0.13
2,0.21,0.03
2,0.32,0.03
2,0.32,0.03
2,0.32,0.03
2,0.32,0.03
3,0.15,0.02
4,0.13,0.0
4,0.11,0.03
4,0.11,0.03
4,0.11,0.03
4,0.11,0.03
4,0.11,0.03
4,0.11,0.03
5,0.06,0.0
5,0.03,0.02
6,0.03,0.0
6,0.03,0.0
6,0.03,0.0
6,0.03,0.0
6,0.03,0.0
6,0.03,0.0
6,0.03,0.0
7,0.01,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
