generation,label_bal,color_bal
0,0.516,0.54
1,0.524,0.523
2,0.541,0.521
3,0.551,0.54
4,0.567,0.513
5,0.568,0.505
6,0.541,0.559
7,0.568,0.494
8,0.587,0.535
9,0.602,0.489
10,0.571,0.524
11,0.582,0.54
12,0.629,0.516
13,0.632,0.541
14,0.625,0.529
15,0.627,0.522
16,0.646,0.507
17,0.658,0.49
18,0.639,0.488
19,0.649,0.517
20,0.639,0.521
21,0.643,0.53
22,0.631,0.533
23,0.625,0.533
24,0.609,0.542
25,0.632,0.52
26,0.591,0.499
27,0.634,0.511
28,0.631,0.519
29,0.64,0.486
30,0.626,0.524
31,0.651,0.516
32,0.632,0.498
33,0.638,0.491
34,0.626,0.551
35,0.623,0.504
36,0.613,0.518
37,0.635,0.526
38,0.64,0.521
39,0.644,0.533
