generation,label_bal,color_bal
0,0.492,0.495
1,0.479,0.53
2,0.5,0.517
3,0.516,0.502
4,0.523,0.527
5,0.578,0.498
6,0.602,0.532
7,0.637,0.515
8,0.665,0.531
9,0.727,0.514
10,0.769,0.536
11,0.806,0.532
12,0.833,0.52
13,0.827,0.557
14,0.861,0.531
15,0.853,0.528
16,0.843,0.541
17,0.855,0.536
18,0.874,0.514
19,0.878,0.521
20,0.853,0.54
21,0.882,0.515
22,0.871,0.545
23,0.875,0.543
24,0.86,0.562
25,0.891,0.507
26,0.891,0.55
27,0.909,0.529
28,0.882,0.539
29,0.911,0.545
30,0.915,0.555
31,0.923,0.564
32,0.942,0.544
33,0.909,0.583
34,0.937,0.568
35,0.944,0.574
36,0.935,0.561
37,0.952,0.585
38,0.939,0.605
39,0.945,0.542
