proba_0,proba_1,generation
0.99628925,0.99631256,0
0.9930617,0.99337155,1
0.99046177,0.99010116,2
0.9871955,0.98741937,3
0.9873798,0.9873248,4
0.98293924,0.9844591,5
0.9871705,0.98628956,6
0.9873333,0.9822151,7
0.9805979,0.98430955,8
0.98406994,0.9841889,9
0.978724,0.977981,10
0.9800811,0.9830741,11
0.9756313,0.98056823,12
0.97740734,0.97695875,13
0.9799244,0.9755667,14
0.9776067,0.9768462,15
0.9662212,0.9782659,16
0.9738694,0.9791638,17
0.9717664,0.9758097,18
0.97307914,0.9826754,19
0.98050475,0.97816813,20
0.97029376,0.97877544,21
0.9733848,0.976754,22
0.9698448,0.9755058,23
0.96814615,0.97387755,24
0.9734383,0.972183,25
0.97313803,0.9690366,26
0.96780074,0.96278644,27
0.96545357,0.97165,28
0.96820706,0.9670594,29
0.97001797,0.96815073,30
0.955064,0.9668792,31
0.9494497,0.9680839,32
0.95984036,0.97023857,33
0.9535797,0.9624201,34
0.9615989,0.9574335,35
0.9549489,0.95983106,36
0.95062006,0.9559293,37
0.9477134,0.96267974,38
0.94900906,0.9638258,39
