generation,label_bal,color_bal
0,0.512,0.54
1,0.519,0.508
2,0.545,0.54
3,0.559,0.535
4,0.559,0.552
5,0.627,0.527
6,0.613,0.587
7,0.632,0.585
8,0.684,0.579
9,0.71,0.541
10,0.778,0.528
11,0.845,0.574
12,0.91,0.565
13,0.96,0.545
14,0.987,0.581
15,0.997,0.594
16,1.0,0.554
17,1.0,0.562
18,1.0,0.548
19,1.0,0.546
20,1.0,0.544
21,1.0,0.55
22,1.0,0.587
23,1.0,0.551
24,1.0,0.58
25,1.0,0.558
26,1.0,0.588
27,1.0,0.529
28,1.0,0.57
29,1.0,0.58
30,1.0,0.576
31,1.0,0.555
32,1.0,0.579
33,1.0,0.569
34,1.0,0.587
35,1.0,0.551
36,1.0,0.579
37,1.0,0.588
38,1.0,0.574
39,1.0,0.561
