proba_0,proba_1,generation
0.9313128,0.9478635,0
0.95318913,0.92658275,0
nan,0.7272467,1
nan,0.75285965,2
nan,0.75286,2
nan,0.75286,2
nan,0.7479611,3
nan,0.74797356,3
nan,0.7604518,4
nan,0.7604493,4
nan,0.7604493,4
nan,0.784281,5
nan,0.76035005,6
0.8706151,0.83084834,0
0.8905698,0.82710284,1
0.7977065,0.96313703,2
0.7991162,nan,3
0.7379716,nan,4
0.74248874,nan,5
0.73201716,nan,6
0.7078966,nan,7
0.7159724,nan,8
0.67237496,nan,9
0.64436334,nan,10
0.63893276,nan,11
0.6533561,nan,11
0.6533561,nan,11
0.6533561,nan,11
0.6533561,nan,11
0.6503232,nan,12
0.6488925,nan,13
0.6241514,nan,14
0.60612965,nan,15
0.57985896,nan,16
0.59206593,nan,17
