generation,epoch,gen_loss
0,0,77911.00106624681
0,10,27407.889688297193
0,20,26368.190758529974
1,0,73932.12922512754
1,10,32071.901546556124
1,20,31557.16426179847
2,0,70766.74354272959
2,10,34440.07405931123
2,20,33970.77553013393
3,0,71021.5871731505
3,10,35987.280193718114
3,20,35730.771404655614
4,0,73008.79350685587
4,10,37181.325693558676
4,20,36956.07386001275
5,0,74792.14307637117
5,10,38149.84901147959
5,20,38062.4443359375
6,0,65990.48198341837
6,10,39070.111248405614
6,20,38959.7587492028
7,0,68400.18795838648
7,10,39576.0888671875
7,20,39463.810048628824
8,0,70712.90379862883
8,10,40115.10756138393
8,20,40072.69036989796
9,0,73306.04087611607
9,10,40409.646982621176
9,20,40324.401347257655
10,0,68673.94254225127
10,10,40959.31136399873
10,20,40767.14979272959
11,0,65015.66617506377
11,10,41057.55771683674
11,20,40976.584064094386
12,0,68825.78172831633
12,10,41476.7262236926
12,20,41398.37910554847
13,0,67402.16904496173
13,10,41642.80020328444
13,20,41612.69616948342
14,0,65104.0765106824
14,10,41900.18835698342
14,20,41914.814453125
15,0,70476.60461176658
15,10,41866.1917450574
15,20,41838.3834502551
16,0,66157.95609454719
16,10,41683.89791932398
16,20,41701.85279815051
17,0,64349.71257174745
17,10,41514.513432716834
17,20,41490.952646683676
18,0,71981.6686065051
18,10,42500.438695790814
18,20,42481.43566645408
19,0,68927.60574776786
19,10,42124.5966796875
19,20,42074.90244339924
20,0,71655.34648038902
20,10,41946.97112165178
20,20,42012.27564971301
21,0,68956.91288663902
21,10,41936.475306919645
21,20,41985.990234375
22,0,72573.7301698023
22,10,41958.97012515944
22,20,41962.10520966199
23,0,69040.10997289541
23,10,41938.75179368623
23,20,41959.260722257655
24,0,71833.29725366709
24,10,41638.75322863521
24,20,41627.18694196428
25,0,69742.63040098852
25,10,41944.41711176658
25,20,41929.44895966199
26,0,70969.9758848852
26,10,42595.48616868623
26,20,42576.7362882653
27,0,62095.04215162627
27,10,42178.17418686225
27,20,42169.71659757653
28,0,69449.20679209183
28,10,42539.46689652424
28,20,42525.86758609694
29,0,65252.694096779334
29,10,42623.88008211097
29,20,42655.05088089924
30,0,72251.0162627551
30,10,43353.1963289222
30,20,43395.76576450893
31,0,69076.56365593112
31,10,43068.60144292092
31,20,42988.720982142855
32,0,68674.68311543367
32,10,42429.75843032525
32,20,42455.82318239796
33,0,68177.28946109694
33,10,42890.66523836097
33,20,42883.12812898597
34,0,70597.67865114796
34,10,43214.26116071428
34,20,43229.90194515306
35,0,65478.498943718114
35,10,42473.46022002551
35,20,42483.23391661352
36,0,67908.46273118623
36,10,42614.4843351403
36,20,42583.722476881376
37,0,64300.65790417729
37,10,41807.519770408166
37,20,41797.305444834186
38,0,67012.18893494898
38,10,41563.84137834822
38,20,41544.00231186225
39,0,60734.723712531886
39,10,41263.74928252551
39,20,41248.30201690051
