generation,label_bal,color_bal
0,0.483,0.529
1,0.485,0.504
2,0.515,0.476
3,0.531,0.511
4,0.552,0.485
5,0.551,0.498
6,0.607,0.473
7,0.594,0.456
8,0.604,0.469
9,0.615,0.482
10,0.666,0.458
11,0.667,0.448
12,0.66,0.471
13,0.719,0.433
14,0.696,0.442
15,0.687,0.427
16,0.61,0.471
17,0.599,0.5
18,0.61,0.481
19,0.615,0.481
20,0.609,0.486
21,0.657,0.459
22,0.665,0.45
23,0.631,0.489
24,0.664,0.469
25,0.681,0.45
26,0.688,0.448
27,0.682,0.484
28,0.723,0.415
29,0.672,0.459
30,0.681,0.442
31,0.66,0.486
32,0.678,0.467
33,0.711,0.456
34,0.726,0.427
35,0.697,0.451
36,0.727,0.457
37,0.739,0.411
38,0.757,0.407
39,0.712,0.475
