generation,label_bal,color_bal
0,0.638,0.52
1,0.689,0.479
2,0.708,0.509
3,0.752,0.501
4,0.785,0.485
5,0.825,0.471
6,0.87,0.487
7,0.893,0.484
8,0.928,0.499
9,0.967,0.513
10,0.98,0.473
11,0.993,0.469
12,0.998,0.507
13,1.0,0.483
14,1.0,0.469
15,1.0,0.475
16,1.0,0.508
17,1.0,0.464
18,1.0,0.491
19,1.0,0.479
20,1.0,0.471
21,1.0,0.483
22,1.0,0.486
23,1.0,0.49
24,1.0,0.508
25,1.0,0.523
26,1.0,0.484
27,1.0,0.553
28,1.0,0.528
29,1.0,0.554
30,1.0,0.536
31,1.0,0.536
32,1.0,0.533
33,1.0,0.504
34,1.0,0.519
35,1.0,0.503
36,1.0,0.544
37,1.0,0.604
38,1.0,1.0
39,1.0,1.0
