generation,label_bal,color_bal
0,0.411,0.515
1,0.435,0.51
2,0.406,0.507
3,0.381,0.538
4,0.369,0.524
5,0.331,0.507
6,0.301,0.518
7,0.29,0.489
8,0.303,0.502
9,0.262,0.512
10,0.27,0.529
11,0.252,0.54
12,0.201,0.502
13,0.223,0.499
14,0.21,0.5
15,0.192,0.512
16,0.19,0.519
17,0.201,0.486
18,0.177,0.493
19,0.173,0.503
20,0.17,0.512
21,0.207,0.49
22,0.167,0.506
23,0.177,0.491
24,0.155,0.494
25,0.162,0.503
26,0.16,0.505
27,0.147,0.513
28,0.131,0.52
29,0.133,0.517
30,0.132,0.495
31,0.123,0.503
32,0.143,0.537
33,0.099,0.52
34,0.113,0.514
35,0.091,0.55
36,0.107,0.509
37,0.092,0.52
38,0.102,0.501
39,0.101,0.505
