generation,label_bal,color_bal
0,0.464,0.488
1,0.472,0.505
2,0.495,0.492
3,0.528,0.496
4,0.523,0.49
5,0.533,0.49
6,0.536,0.507
7,0.548,0.503
8,0.562,0.496
9,0.602,0.509
10,0.63,0.518
11,0.686,0.503
12,0.752,0.51
13,0.776,0.508
14,0.757,0.533
15,0.723,0.528
16,0.733,0.503
17,0.737,0.519
18,0.748,0.534
19,0.765,0.528
20,0.743,0.549
21,0.768,0.501
22,0.777,0.53
23,0.769,0.541
24,0.775,0.518
25,0.781,0.52
26,0.829,0.505
27,0.807,0.521
28,0.839,0.507
29,0.837,0.519
30,0.807,0.527
31,0.836,0.494
32,0.816,0.541
33,0.845,0.503
34,0.84,0.532
35,0.837,0.516
36,0.865,0.522
37,0.813,0.569
38,0.869,0.534
39,0.844,0.513
