generation,label_bal,color_bal
0,0.49,0.46
1,0.59,0.5
2,0.43,0.57
3,0.6,0.55
4,0.72,0.6
5,0.76,0.6
6,0.82,0.58
7,0.91,0.56
8,0.89,0.6
9,0.95,0.55
10,0.98,0.6
11,0.99,0.6
12,1.0,0.59
13,1.0,0.64
14,1.0,0.53
15,1.0,0.52
16,1.0,0.58
17,1.0,0.63
18,1.0,0.5
19,1.0,0.51
20,1.0,0.68
21,1.0,0.55
22,1.0,0.59
23,1.0,0.49
24,1.0,0.65
25,1.0,0.58
26,1.0,0.59
27,1.0,0.62
28,1.0,0.64
29,1.0,0.57
30,1.0,0.59
31,1.0,0.62
32,1.0,0.62
33,1.0,0.6
34,1.0,0.68
35,1.0,0.55
36,1.0,0.6
37,1.0,0.54
38,1.0,0.52
39,1.0,0.52
