generation,label_bal,color_bal
0,0.625,0.521
1,0.668,0.479
2,0.715,0.497
3,0.741,0.499
4,0.799,0.488
5,0.819,0.486
6,0.845,0.511
7,0.889,0.487
8,0.892,0.491
9,0.933,0.502
10,0.932,0.523
11,0.959,0.484
12,0.957,0.5
13,0.985,0.492
14,0.989,0.493
15,0.988,0.504
16,0.996,0.509
17,0.988,0.532
18,0.982,0.518
19,0.988,0.529
20,0.982,0.513
21,0.989,0.516
22,0.994,0.513
23,0.997,0.519
24,0.999,0.493
25,0.998,0.499
26,1.0,0.492
27,0.997,0.538
28,0.995,0.501
29,0.998,0.524
30,0.997,0.479
31,1.0,0.512
32,1.0,0.496
33,1.0,0.459
34,1.0,0.461
35,1.0,0.482
36,1.0,0.478
37,1.0,0.478
38,1.0,0.469
39,1.0,0.461
