generation,label_bal,color_bal
0,0.571,0.506
1,0.566,0.55
2,0.598,0.53
3,0.583,0.532
4,0.548,0.559
5,0.526,0.567
6,0.524,0.561
7,0.549,0.493
8,0.511,0.528
9,0.566,0.524
10,0.545,0.511
11,0.545,0.508
12,0.552,0.469
13,0.598,0.474
14,0.579,0.479
15,0.625,0.478
16,0.66,0.513
17,0.631,0.482
18,0.668,0.494
19,0.674,0.521
20,0.678,0.509
21,0.627,0.488
22,0.669,0.49
23,0.674,0.507
24,0.665,0.504
25,0.676,0.491
26,0.669,0.506
27,0.671,0.496
28,0.688,0.492
29,0.694,0.483
0,0.542,0.505
1,0.558,0.504
2,0.607,0.513
3,0.618,0.552
4,0.516,0.531
5,0.551,0.517
6,0.521,0.521
7,0.543,0.522
8,0.515,0.491
9,0.537,0.502
10,0.563,0.49
11,0.558,0.484
12,0.551,0.507
13,0.562,0.512
14,0.609,0.477
15,0.617,0.488
16,0.639,0.48
17,0.599,0.491
18,0.635,0.46
19,0.67,0.513
20,0.667,0.498
21,0.649,0.483
22,0.666,0.486
23,0.676,0.512
24,0.667,0.514
25,0.685,0.483
26,0.676,0.498
27,0.678,0.503
28,0.674,0.5
29,0.683,0.453
0,0.542,0.505
1,0.558,0.504
2,0.607,0.513
3,0.618,0.552
4,0.516,0.531
5,0.551,0.517
6,0.521,0.521
7,0.543,0.522
8,0.515,0.491
9,0.537,0.502
10,0.563,0.49
11,0.558,0.484
12,0.551,0.507
13,0.562,0.512
14,0.609,0.477
15,0.617,0.488
16,0.639,0.48
17,0.599,0.491
18,0.635,0.46
19,0.67,0.513
20,0.667,0.498
21,0.649,0.483
22,0.666,0.486
23,0.676,0.512
24,0.667,0.514
25,0.685,0.483
26,0.676,0.498
27,0.678,0.503
28,0.674,0.5
29,0.683,0.453
0,0.542,0.505
1,0.558,0.504
2,0.607,0.513
3,0.618,0.552
4,0.516,0.531
5,0.551,0.517
6,0.521,0.521
7,0.543,0.522
8,0.515,0.491
9,0.537,0.502
10,0.563,0.49
11,0.558,0.484
12,0.551,0.507
13,0.562,0.512
14,0.609,0.477
15,0.617,0.488
16,0.639,0.48
17,0.599,0.491
18,0.635,0.46
19,0.67,0.513
20,0.667,0.498
21,0.649,0.483
22,0.666,0.486
23,0.676,0.512
24,0.667,0.514
25,0.685,0.483
26,0.676,0.498
27,0.678,0.503
28,0.674,0.5
29,0.683,0.453
0,0.542,0.505
1,0.558,0.504
2,0.607,0.513
3,0.618,0.552
4,0.516,0.531
5,0.551,0.517
6,0.521,0.521
7,0.543,0.522
8,0.515,0.491
9,0.537,0.502
10,0.563,0.49
11,0.558,0.484
12,0.551,0.507
13,0.562,0.512
14,0.609,0.477
15,0.617,0.488
16,0.639,0.48
17,0.599,0.491
18,0.635,0.46
19,0.67,0.513
20,0.667,0.498
21,0.649,0.483
22,0.666,0.486
23,0.676,0.512
24,0.667,0.514
25,0.685,0.483
26,0.676,0.498
27,0.678,0.503
28,0.674,0.5
29,0.683,0.453
0,0.542,0.505
1,0.558,0.504
2,0.607,0.513
3,0.618,0.552
4,0.516,0.531
5,0.551,0.517
6,0.521,0.521
7,0.543,0.522
8,0.515,0.491
9,0.537,0.502
10,0.563,0.49
11,0.558,0.484
12,0.551,0.507
13,0.562,0.512
14,0.609,0.477
15,0.617,0.488
16,0.639,0.48
17,0.599,0.491
18,0.635,0.46
19,0.67,0.513
20,0.667,0.498
21,0.649,0.483
22,0.666,0.486
23,0.676,0.512
24,0.667,0.514
25,0.685,0.483
26,0.676,0.498
27,0.678,0.503
28,0.674,0.5
29,0.683,0.453
0,0.542,0.505
1,0.558,0.504
2,0.607,0.513
3,0.618,0.552
4,0.516,0.531
5,0.551,0.517
6,0.521,0.521
7,0.543,0.522
8,0.515,0.491
9,0.537,0.502
10,0.563,0.49
11,0.558,0.484
12,0.551,0.507
13,0.562,0.512
14,0.609,0.477
15,0.617,0.488
16,0.639,0.48
17,0.599,0.491
18,0.635,0.46
19,0.67,0.513
20,0.667,0.498
21,0.649,0.483
22,0.666,0.486
23,0.676,0.512
24,0.667,0.514
25,0.685,0.483
26,0.676,0.498
27,0.678,0.503
28,0.674,0.5
29,0.683,0.453
30,0.682,0.453
31,0.729,0.519
32,0.712,0.481
33,0.722,0.475
34,0.682,0.483
35,0.677,0.491
36,0.666,0.473
37,0.684,0.45
38,0.7,0.482
39,0.67,0.494
0,0.554,0.507
1,0.586,0.485
2,0.614,0.49
3,0.633,0.495
4,0.617,0.49
5,0.629,0.5
6,0.658,0.511
7,0.656,0.501
8,0.663,0.518
9,0.734,0.472
10,0.749,0.502
11,0.783,0.527
12,0.754,0.467
13,0.793,0.478
14,0.853,0.479
15,0.852,0.459
16,0.854,0.512
17,0.884,0.5
18,0.885,0.52
19,0.891,0.516
20,0.865,0.525
21,0.853,0.516
22,0.856,0.487
23,0.866,0.511
24,0.874,0.504
25,0.88,0.458
26,0.898,0.513
27,0.888,0.511
28,0.891,0.507
29,0.908,0.512
30,0.884,0.474
31,0.888,0.487
32,0.898,0.502
33,0.865,0.499
34,0.855,0.505
35,0.876,0.494
36,0.884,0.52
37,0.892,0.5
38,0.902,0.496
39,0.88,0.519
