proba_0,proba_1,generation
0.9981504,0.9953223,0
0.9908811,0.9933689,1
0.9845351,0.9906062,2
0.9855528,0.98861164,3
0.98547065,0.98767304,4
0.9815714,0.9837856,5
0.9803617,0.98010874,6
0.98012656,0.97815603,7
0.9788994,0.9839886,8
0.97267026,0.9729623,9
0.9806053,0.9770298,10
0.9713757,0.9805937,11
0.97714967,0.9769528,12
0.96968794,0.97681725,13
0.97302324,0.9806175,14
0.9783604,0.9656075,15
0.9768572,0.97203255,16
0.9777809,0.96980125,17
0.9735414,0.96827644,18
0.97508866,0.9586467,19
0.97452885,0.96225107,20
0.97810984,0.96256024,21
0.974788,0.9677182,22
0.9734126,0.9602277,23
0.9764982,0.9609297,24
0.9721861,0.96250224,25
0.96867204,0.95706093,26
0.96913534,0.9644602,27
0.9675514,0.95808387,28
0.96708035,0.95393294,29
0.99529564,0.99433553,0
0.9931148,0.99504113,1
0.98571616,0.9855466,2
0.9856981,0.98823625,3
0.98693365,0.99037147,4
0.98412067,0.98733634,5
0.9799058,0.9784427,6
0.985584,0.9757563,7
0.97857666,0.98397845,8
0.9728391,0.9780179,9
0.97310215,0.9760746,10
0.97025406,0.979269,11
0.98084533,0.9752894,12
0.9728506,0.9790339,13
0.96928185,0.9726783,14
0.97282785,0.97164804,15
0.9763392,0.9731105,16
0.97492707,0.97725457,17
0.97448885,0.9622653,18
0.97622746,0.96220255,19
0.968389,0.962785,20
0.9780291,0.9632252,21
0.9656823,0.96038324,22
0.97349787,0.9614131,23
0.96976715,0.9643578,24
0.9700202,0.94211453,25
0.970801,0.9646344,26
0.9776016,0.956146,27
0.9743715,0.9641482,28
0.9752327,0.9562492,29
0.99529564,0.99433553,0
0.9931148,0.99504113,1
0.98571616,0.9855466,2
0.9856981,0.98823625,3
0.98693365,0.99037147,4
0.98412067,0.98733634,5
0.9799058,0.9784428,6
0.985584,0.9757563,7
0.97857666,0.98397845,8
0.9728391,0.9780179,9
0.97310215,0.9760746,10
0.97025406,0.979269,11
0.98084533,0.9752894,12
0.9728506,0.9790339,13
0.96928185,0.9726783,14
0.97282785,0.97164804,15
0.97633916,0.9731105,16
0.97492707,0.97725457,17
0.9744889,0.9622653,18
0.97622746,0.96220255,19
0.968389,0.962785,20
0.9780291,0.9632252,21
0.9656823,0.96038324,22
0.97349787,0.9614131,23
0.96976715,0.9643578,24
0.9700202,0.94211453,25
0.970801,0.9646344,26
0.9776016,0.956146,27
0.9743715,0.9641482,28
0.9752327,0.9562492,29
0.99529564,0.99433553,0
0.9931148,0.99504113,1
0.98571616,0.9855466,2
0.9856981,0.98823625,3
0.98693365,0.99037147,4
0.98412067,0.98733634,5
0.9799058,0.9784428,6
0.985584,0.9757563,7
0.97857666,0.98397845,8
0.9728391,0.9780179,9
0.97310215,0.9760746,10
0.97025406,0.979269,11
0.98084533,0.9752894,12
0.9728506,0.9790339,13
0.96928185,0.9726783,14
0.97282785,0.97164804,15
0.97633916,0.9731105,16
0.97492707,0.97725457,17
0.97448885,0.9622653,18
0.97622746,0.96220255,19
0.968389,0.962785,20
0.9780291,0.9632252,21
0.9656823,0.96038324,22
0.97349787,0.9614131,23
0.9697672,0.9643578,24
0.9700202,0.94211453,25
0.970801,0.9646344,26
0.9776016,0.956146,27
0.9743715,0.9641482,28
0.9752327,0.9562492,29
0.99529564,0.99433553,0
0.9931148,0.99504113,1
0.98571616,0.9855466,2
0.9856981,0.98823625,3
0.98693365,0.99037147,4
0.98412067,0.98733634,5
0.9799058,0.9784427,6
0.985584,0.9757563,7
0.97857666,0.98397845,8
0.9728391,0.9780179,9
0.97310215,0.9760746,10
0.97025406,0.979269,11
0.98084533,0.9752894,12
0.9728506,0.9790339,13
0.96928185,0.9726783,14
0.97282785,0.97164804,15
0.97633916,0.9731105,16
0.97492707,0.97725457,17
0.9744889,0.9622653,18
0.97622746,0.96220255,19
0.968389,0.962785,20
0.9780291,0.9632252,21
0.9656823,0.96038324,22
0.97349787,0.9614131,23
0.9697672,0.9643578,24
0.9700202,0.94211453,25
0.970801,0.9646344,26
0.9776016,0.956146,27
0.9743715,0.9641482,28
0.9752327,0.9562492,29
0.99529564,0.99433553,0
0.9931148,0.99504113,1
0.98571616,0.9855466,2
0.9856981,0.98823625,3
0.98693365,0.99037147,4
0.98412067,0.98733634,5
0.9799058,0.9784427,6
0.985584,0.9757563,7
0.97857666,0.98397845,8
0.9728391,0.9780179,9
0.97310215,0.9760746,10
0.97025406,0.979269,11
0.98084533,0.97528934,12
0.9728506,0.9790339,13
0.96928185,0.9726783,14
0.97282785,0.97164804,15
0.9763392,0.9731105,16
0.97492707,0.97725457,17
0.97448885,0.9622653,18
0.97622746,0.96220255,19
0.968389,0.962785,20
0.9780291,0.9632252,21
0.9656823,0.96038324,22
0.97349787,0.9614131,23
0.96976715,0.9643578,24
0.9700202,0.94211453,25
0.970801,0.9646344,26
0.9776016,0.956146,27
0.9743715,0.9641482,28
0.9752327,0.9562492,29
0.99529564,0.99433553,0
0.9931148,0.99504113,1
0.98571616,0.9855466,2
0.9856981,0.98823625,3
0.98693365,0.99037147,4
0.98412067,0.98733634,5
0.9799058,0.9784427,6
0.985584,0.9757563,7
0.97857666,0.98397845,8
0.9728391,0.9780179,9
0.97310215,0.9760746,10
0.97025406,0.979269,11
0.98084533,0.9752894,12
0.9728506,0.9790339,13
0.96928185,0.9726783,14
0.97282785,0.97164804,15
0.97633916,0.9731105,16
0.97492707,0.97725457,17
0.9744889,0.9622653,18
0.97622746,0.96220255,19
0.968389,0.962785,20
0.9780291,0.9632252,21
0.9656823,0.96038324,22
0.97349787,0.9614131,23
0.96976715,0.9643578,24
0.9700202,0.94211453,25
0.970801,0.9646344,26
0.9776016,0.956146,27
0.9743715,0.9641482,28
0.9752327,0.9562492,29
0.96059525,0.9504237,30
0.9606388,0.9561317,31
0.9676949,0.94370073,32
0.9696237,0.947147,33
0.9775916,0.9660488,34
0.97180784,0.96233237,35
0.9673312,0.9537225,36
0.97226924,0.95547736,37
0.96883476,0.9567251,38
0.97147465,0.9643805,39
0.9984131,0.99594104,0
0.9934505,0.9947304,1
