proba_0,proba_1,generation
0.9841296,0.9770021,0
0.97971255,0.9865113,1
0.9604019,0.9919213,2
0.96453315,0.98598915,3
0.95361435,0.96002305,4
0.95843446,0.9652877,5
0.9616906,0.97192395,6
0.95121515,0.926915,7
0.98666453,0.96914715,8
0.95014703,0.9347681,9
0.8961063,0.9538727,10
0.94242096,0.9707136,11
0.91635793,0.9626995,12
0.9406623,0.9376172,13
0.9308632,0.94452304,14
0.9403062,0.970624,15
0.87658846,0.9298971,16
0.9111033,0.9480127,17
0.8992696,0.9476033,18
0.8787331,0.9406528,19
0.8923737,0.94096637,20
0.9128839,0.94402206,21
0.9126872,0.9216594,22
0.9128479,0.9121313,23
0.8606605,0.93250966,24
0.864732,0.9159447,25
0.925211,0.8958587,26
0.87700766,0.93563557,27
0.8739828,0.92363304,28
0.8733074,0.8980763,29
0.86397904,0.9006468,30
0.8770956,0.8944389,31
0.8813814,0.8808308,32
0.8130934,0.8588243,33
0.7973936,0.86778826,34
0.8164333,0.9044664,35
0.75690794,0.8711692,36
0.81141704,0.8660506,37
0.7703234,0.82820004,38
0.8219861,0.84603995,39
