generation,label_bal,color_bal
0,0.46,0.52
1,0.53,0.56
2,0.57,0.59
3,0.64,0.55
4,0.8,0.5
5,0.83,0.68
6,0.9,0.6
7,0.99,0.56
8,0.99,0.59
9,0.99,0.52
10,0.99,0.62
11,1.0,0.57
12,1.0,0.56
13,1.0,0.47
14,1.0,0.65
15,1.0,0.63
16,1.0,0.54
17,1.0,0.6
18,1.0,0.55
19,1.0,0.65
20,1.0,0.56
21,1.0,0.56
22,1.0,0.62
23,1.0,0.71
24,1.0,0.66
25,1.0,0.56
26,1.0,0.63
27,1.0,0.68
28,1.0,0.58
29,1.0,0.61
30,1.0,0.66
31,1.0,0.69
32,1.0,0.57
33,1.0,0.71
34,1.0,0.72
35,1.0,0.71
36,1.0,0.68
37,1.0,0.69
38,1.0,0.61
39,1.0,0.72
