proba_0,proba_1,generation
0.9971771,0.9964825,0
0.99231327,0.9950813,1
0.98864645,0.989421,2
0.98219734,0.9881206,3
0.989896,0.9866987,4
0.98542076,0.9846376,5
0.97954196,0.9836839,6
0.97689253,0.9831444,7
0.98584324,0.98554415,8
0.9785415,0.97481924,9
0.97757614,0.98218036,10
0.9777679,0.9841033,11
0.9788112,0.9782944,12
0.9757447,0.9804787,13
0.9755576,0.97830474,14
0.9790965,0.97639996,15
0.97116685,0.9754103,16
0.9776994,0.97687274,17
0.9738769,0.9732919,18
0.9762468,0.9695624,19
0.97577786,0.97975576,20
0.9753095,0.9799016,21
0.9684262,0.97649014,22
0.96214616,0.96985054,23
0.96974295,0.9719488,24
0.9686793,0.9696353,25
0.9710235,0.9698015,26
0.971739,0.9713228,27
0.96640176,0.96547985,28
0.9609064,0.96827847,29
0.96585035,0.9640071,30
0.968799,0.9620553,31
0.96573347,0.96668494,32
0.9591498,0.96821994,33
0.9689438,0.9703101,34
0.9605598,0.9621737,35
0.95728964,0.9630072,36
0.96364427,0.9659959,37
0.9520601,0.9619885,38
0.96033794,0.9545821,39
