generation,label_bal,color_bal
0,0.558,0.5
1,0.528,0.517
2,0.548,0.505
3,0.548,0.519
4,0.584,0.523
5,0.591,0.536
6,0.644,0.52
7,0.647,0.506
8,0.705,0.505
9,0.702,0.531
10,0.721,0.489
11,0.815,0.49
12,0.859,0.518
13,0.914,0.517
14,0.985,0.516
15,1.0,0.495
16,1.0,0.508
17,1.0,0.555
18,1.0,0.495
19,1.0,0.53
20,1.0,0.522
21,1.0,0.528
22,1.0,0.527
23,1.0,0.505
24,1.0,0.542
25,1.0,0.529
26,1.0,0.547
27,1.0,0.515
28,1.0,0.518
29,1.0,0.528
30,1.0,0.517
31,1.0,0.521
32,1.0,0.515
33,1.0,0.524
34,1.0,0.504
35,1.0,0.53
36,1.0,0.525
37,1.0,0.542
38,1.0,0.525
39,1.0,0.533
