generation,label_bal,color_bal
0,0.556,0.5
1,0.564,0.52
2,0.605,0.508
3,0.583,0.52
4,0.635,0.535
5,0.628,0.543
6,0.639,0.522
7,0.7,0.521
8,0.746,0.525
9,0.78,0.545
10,0.842,0.495
11,0.91,0.506
12,0.963,0.528
13,0.985,0.537
14,0.995,0.543
15,1.0,0.554
16,1.0,0.542
17,1.0,0.57
18,1.0,0.504
19,1.0,0.54
20,1.0,0.534
21,1.0,0.541
22,1.0,0.528
23,1.0,0.507
24,1.0,0.549
25,1.0,0.531
26,1.0,0.552
27,1.0,0.52
28,1.0,0.527
29,1.0,0.541
30,1.0,0.526
31,1.0,0.516
32,1.0,0.522
33,1.0,0.528
34,1.0,0.561
35,1.0,0.557
36,1.0,0.559
37,1.0,0.575
38,1.0,0.549
39,1.0,0.555
