proba_0,proba_1,generation
0.99859357,0.9974957,0
0.9941112,0.9971606,1
0.98805195,0.9956521,2
0.9866905,0.99407357,3
0.98727447,0.98696524,4
0.9870804,0.99054426,5
0.9936454,0.9887327,6
0.9850116,0.9905753,7
0.98331,0.9857381,8
0.9766916,0.9916485,9
0.9896169,0.99042875,10
0.987402,0.9884278,11
0.97938824,0.9903681,12
0.98690265,0.9907043,13
0.9899329,0.9882588,14
0.98171383,0.9922229,15
0.98915,0.991792,16
0.984947,0.99020785,17
0.99041,0.9910476,18
0.9863179,0.9927425,19
0.9905866,0.99306625,20
0.9910825,0.99426734,21
0.98187304,0.9881991,22
0.99067837,0.99228513,23
0.98484653,0.9916211,24
0.9856499,0.9956159,25
0.9888643,0.9949801,26
0.98351055,0.99214536,27
0.9839169,0.9871357,28
0.9860795,0.9925873,29
0.9907559,0.9924821,30
0.9847004,0.9925075,31
0.98334545,0.9936519,32
0.9876522,0.99476916,33
0.99010265,0.99522036,34
0.9858058,0.9917553,35
0.9911383,0.9924154,36
0.9940272,0.9950159,37
0.99035937,0.99244344,38
0.98947626,0.99441946,39
0.99880075,0.999901,0
0.99675834,0.99940336,0
0.99990344,0.99827224,0
nan,1.0,1
nan,1.0,2
nan,1.0,3
nan,1.0,4
0.99839514,0.9999999,0
0.9970971,0.99897075,1
0.98831856,0.9869887,2
0.9972468,0.994935,3
0.9936109,0.99879354,4
0.98774916,0.99906695,5
0.98546755,0.9722613,6
0.9940086,0.99860746,7
0.99071527,0.98201764,8
0.9991176,0.9863177,9
0.9941473,0.99660486,10
0.9860191,0.9886543,11
0.99511254,0.965445,12
0.9747148,0.9794066,13
0.98468894,0.9888547,14
0.984762,0.97978675,15
0.98172915,0.9966802,16
0.9916381,0.9936918,17
0.99880934,0.9868436,18
0.9909126,0.97655725,19
0.99323994,0.9914008,20
0.9735126,0.97855383,21
0.9938603,0.9668689,22
0.9869724,0.9875978,23
0.9812645,0.9739773,24
0.9690952,0.9801955,25
0.98298025,0.9882232,26
0.976531,0.99455535,27
0.98041254,0.97589636,28
0.9889838,0.99159217,29
0.97951573,0.98991674,30
0.9867112,0.9847879,31
0.9807918,0.98617876,32
0.97973406,0.9839358,33
0.99464107,0.9895781,34
0.9863598,0.99477607,35
0.9914654,0.98600835,36
0.9663177,0.99772155,37
0.98243153,0.97722983,38
0.9853073,0.9859388,39
