proba_0,proba_1,generation
0.9981791,0.99916524,0
0.9967424,0.9997665,1
0.99871665,0.9986982,2
0.9984715,0.9992794,3
0.9970668,0.99835396,4
0.99723595,0.9974679,5
0.9991048,0.99746597,6
0.9990599,0.9974703,7
0.9982495,0.99602634,8
0.99865526,0.99955183,9
0.9983164,0.9981806,10
0.99833196,0.9995143,11
0.9981358,0.9979866,12
0.99804115,0.9986314,13
0.99832976,0.9987192,14
0.9968581,0.9963743,15
0.9974206,0.9988368,16
0.99775165,0.9984396,17
0.99805564,0.99849653,18
0.9978783,0.9990243,19
0.9982421,0.9982005,20
0.99773115,0.99780154,21
0.99765134,0.9980184,22
0.9975601,0.9980862,23
0.99930584,0.9983729,24
0.9987596,0.9980639,25
0.99869144,0.99740636,26
0.9975642,0.9979131,27
0.9982372,0.9980126,28
0.9987146,0.99787706,29
0.99889725,0.9959026,30
0.99849266,0.99934757,31
0.99909604,0.9973922,32
0.998589,0.99821603,33
0.99691504,0.9981479,34
0.997794,0.9989172,35
0.99842244,0.9992958,36
0.9972395,0.9985249,37
0.99822974,0.99929935,38
0.99871004,0.9986497,39
0.9986946,0.99883205,40
1.0,0.99999434,0
0.99953043,0.99978536,1
0.9999985,0.99868363,2
1.0,1.0,3
0.9999275,0.99996656,4
0.9999682,0.99996895,5
0.99999845,0.99998873,6
0.99999225,0.9999801,7
0.99740124,0.9985026,8
0.9974068,0.99988526,9
0.9940532,0.99999917,10
0.99999774,0.99993277,0
0.9999962,1.0,1
0.99495846,0.9987497,2
0.9999993,1.0,3
0.9999823,0.9998554,4
0.9999741,0.9999971,5
0.9999884,1.0,6
0.9994588,0.9999998,7
0.9988263,0.99908936,8
0.9993043,0.9916378,9
1.0,0.9999998,10
0.99999475,0.9919791,11
0.99999344,1.0,12
0.9998815,1.0,13
0.99293935,0.9992469,14
0.99999917,0.999973,15
0.9917408,0.9995799,16
0.9995196,0.99982065,17
1.0,0.998849,18
0.99204147,0.99208826,19
0.9968897,0.99355555,20
0.9999261,0.9934584,21
0.99999774,0.9999819,22
0.9999875,1.0,23
0.99975884,0.9959123,24
0.9998824,0.99937946,25
0.9986107,0.99992645,26
1.0,0.9999703,27
0.99609995,0.9936395,28
0.9997377,0.996798,29
0.99997646,0.99998456,30
0.9997172,0.9999987,31
0.9962762,0.9989291,32
0.9944563,0.9999901,33
0.99998033,0.997777,34
0.9961318,0.99999803,35
0.9999946,0.99888986,36
1.0,0.99999666,37
0.9999992,0.9999687,38
0.9999999,0.9999321,39
0.99949515,0.99999756,40
