generation,label_bal,color_bal
0,0.482,0.487
1,0.483,0.526
2,0.485,0.5
3,0.518,0.482
4,0.54,0.512
5,0.523,0.519
6,0.523,0.516
7,0.52,0.497
8,0.482,0.508
9,0.484,0.555
10,0.547,0.498
11,0.509,0.532
12,0.514,0.519
13,0.512,0.511
14,0.489,0.526
15,0.494,0.528
16,0.495,0.526
17,0.521,0.531
18,0.489,0.551
19,0.499,0.52
20,0.523,0.501
21,0.51,0.526
22,0.5,0.494
23,0.523,0.475
24,0.534,0.534
25,0.509,0.55
26,0.542,0.502
27,0.498,0.508
28,0.506,0.546
29,0.519,0.521
30,0.518,0.519
31,0.5,0.476
32,0.489,0.516
33,0.533,0.495
34,0.507,0.545
35,0.486,0.516
36,0.484,0.513
37,0.499,0.503
38,0.501,0.484
39,0.524,0.526
