generation,label_bal,color_bal
0,0.556,0.498
1,0.556,0.519
2,0.575,0.504
3,0.577,0.533
4,0.616,0.544
5,0.625,0.559
6,0.627,0.549
7,0.7,0.539
8,0.727,0.544
9,0.785,0.554
10,0.798,0.52
11,0.855,0.508
12,0.917,0.529
13,0.935,0.534
14,0.96,0.542
15,0.992,0.553
16,0.984,0.54
17,0.983,0.56
18,0.992,0.499
19,0.983,0.528
20,0.99,0.522
21,0.998,0.534
22,0.999,0.524
23,0.996,0.5
24,0.998,0.538
25,0.997,0.526
26,0.992,0.467
27,0.995,0.496
28,0.988,0.504
29,0.994,0.517
30,0.998,0.51
31,1.0,0.515
32,0.995,0.483
33,1.0,0.515
34,0.999,0.497
35,1.0,0.47
36,0.996,0.483
37,0.996,0.508
38,0.997,0.494
39,0.999,0.518
