proba_0,proba_1,generation
0.9457079,0.8902062,0
0.96272707,0.85143024,1
0.9515811,0.91621846,2
0.97140926,0.71697915,3
0.96689,0.7927101,4
0.9859502,nan,4
0.9801649,nan,5
0.98292977,nan,6
0.9878587,nan,7
0.980694,nan,8
0.98484284,nan,9
0.9868129,nan,10
0.99001634,nan,10
0.99001634,nan,10
