generation,epoch,gen_loss
0,0,42708.13215588707
0,10,5410.052622750803
0,0,36552.014814381495
0,10,5357.7907159707365
1,0,62063.42614417787
1,10,2742.1204365401513
2,0,54549.57524067848
2,10,2016.3038500200566
3,0,35044.159664387225
3,10,1659.151031717986
4,0,33769.183682094284
4,10,1501.7253582121982
5,0,39255.80905218521
5,10,1360.596369587122
6,0,29349.731284143872
6,10,1285.1708882898456
7,0,18031.32227935418
7,10,1202.8191085106587
8,0,32803.43583817237
8,10,1093.0208501466038
9,0,21871.14023670299
9,10,1043.1576099349118
10,0,19042.339076408254
10,10,972.8060347503438
11,0,26030.18789068469
11,10,898.8513329839357
12,0,17137.365803837485
12,10,801.1370127335155
13,0,21058.517551860485
13,10,713.343372746027
14,0,17541.997394738977
14,10,684.1898367958722
15,0,21541.493109444244
15,10,681.762889908695
16,0,15047.866503428713
16,10,670.2812200047276
17,0,15883.958039747766
17,10,655.421269274574
18,0,16186.220855041354
18,10,643.0434264390568
19,0,17143.199977734854
19,10,617.8170072000593
20,0,16738.0168263032
20,10,594.446210567409
21,0,15842.719827740582
21,10,574.1119025120817
22,0,14885.000358003275
22,10,559.4412409029263
23,0,13535.447650937405
23,10,537.0819616341066
24,0,12989.012084364016
24,10,523.6445556491395
25,0,14597.681326644637
25,10,503.1509583713373
26,0,13142.211756923089
26,10,473.9590117587437
27,0,10929.717585258204
27,10,460.23077235886404
28,0,14687.84703992923
28,10,455.7709658746323
29,0,14056.215704211396
29,10,397.9925298341038
30,0,16852.646983699287
30,10,387.97071767494555
31,0,12001.47055508863
31,10,387.78258105886596
32,0,14597.777701902505
32,10,385.58520455581925
33,0,11680.995332079003
33,10,379.6533506808479
34,0,14235.153354038528
34,10,375.8095468087418
35,0,13740.029238675217
35,10,374.1663763144197
36,0,10426.653841125935
36,10,370.75107871057935
37,0,12896.002626974017
37,10,366.50981188636536
38,0,12575.212612758347
38,10,366.08820296383135
39,0,12877.110547054077
39,10,364.0031930788222
0,0,35014.590967155025
0,10,5390.399451071592
0,20,5124.183245148228
0,0,35018.20658355937
0,10,5518.341326501375
0,20,5128.634105430547
1,0,0.024416144742231364
1,10,2.0676684620123396e-05
1,20,6.785110511540747e-06
2,0,0.022593776925310068
2,10,4.9741809166958015e-06
2,20,7.914336287853237e-06
3,0,0.026052099335550524
3,10,4.4678964386325464e-05
3,20,0.0028473064020038117
4,0,0.02574766008162902
4,10,1.2270985261979625e-05
4,20,7.558464484160192e-06
5,0,0.027747207465931872
5,10,1.576392604546328e-05
5,20,3.81778279416943e-06
6,0,0.026012921536858347
6,10,4.184292663934751
6,20,0.011607192601882201
7,0,0.01952063957239877
7,10,1.0561706328708175e-05
7,20,0.00011950658867127296
8,0,0.02520559701593913
8,10,1.528532400856546e-05
8,20,4.917803111251873e-06
0,0,35015.83448578851
0,10,5361.837952704767
0,20,5133.222801898686
1,0,52850.01450637034
1,10,2862.760628175619
1,20,2771.594508686392
2,0,48973.31817074801
2,10,2242.447731820179
2,20,2143.917347653862
3,0,31807.66487550619
3,10,1805.2217784778995
3,20,1765.2747110306198
4,0,45131.09719423327
4,10,1540.6111400949344
4,20,1490.9258758619537
5,0,31100.920408365488
5,10,1405.4499269965809
5,20,1368.5959195088058
6,0,25358.71191346558
6,10,1296.0126991924856
6,20,1263.3254272162478
7,0,32629.12596999637
7,10,1190.8417195737507
7,20,1154.9702984126682
8,0,31682.62227565327
8,10,1090.1349587288928
8,20,1070.766702740583
9,0,18280.352260598927
9,10,981.6480484568402
9,20,953.3966601681884
10,0,16845.0287298002
10,10,891.8411244436697
10,20,873.2191732168781
11,0,17647.374572306217
11,10,827.2436995004966
11,20,811.3060041581506
12,0,17715.801139700965
12,10,781.5418129620167
12,20,762.0433554054764
13,0,16131.140438611466
13,10,735.2450282462943
13,20,717.6406026154684
14,0,17625.593732092373
14,10,681.1743259569835
14,20,667.36589248023
15,0,17322.131385262262
15,10,671.2593695680204
15,20,656.1344286631838
16,0,16844.317837069262
16,10,651.7512184646719
16,20,637.8416965922983
17,0,15717.074978928695
17,10,638.9488958158237
17,20,624.0224243760983
18,0,13775.608926861676
18,10,622.0938860979523
18,20,614.710261636375
19,0,16259.984738077103
19,10,599.2779103771107
19,20,591.8234696143414
20,0,14146.230689759943
20,10,593.3737685522998
20,20,579.553483062968
21,0,14405.508635803073
21,10,582.7289722694453
21,20,566.9792675960326
22,0,15709.72312975746
22,10,572.0722477173747
22,20,557.7945823762702
23,0,14961.717124883004
23,10,553.2289862970852
23,20,538.8620367446564
24,0,15169.353002720765
24,10,526.7993653537592
24,20,521.2136628167262
25,0,14592.624328464051
25,10,512.2251214584686
25,20,501.8788324556607
26,0,13931.131488380339
26,10,495.1513561444644
26,20,485.88698848360616
27,0,14878.820378608983
27,10,479.16430723754587
27,20,469.98082593250973
28,0,16533.13228855273
28,10,465.9287407089271
28,20,459.4573005359155
29,0,15809.005883997985
29,10,444.23679924477574
29,20,439.1364619994222
30,0,13550.232097150061
30,10,432.4317362815652
30,20,415.78589516338917
31,0,14792.89443977188
31,10,402.1721674165982
31,20,391.7171989011881
32,0,13752.413456625343
32,10,372.8410942991672
32,20,368.24331448655255
33,0,11983.206134003358
33,10,371.9913672561459
33,20,366.44495263134644
34,0,11931.773315056613
34,10,369.7138548760076
34,20,366.0986821330847
35,0,12145.027196609011
35,10,365.96156747533524
35,20,358.15396416624486
36,0,13890.006595676861
36,10,359.76724683393184
36,20,356.05200366927244
37,0,12742.235494525043
37,10,357.0881470771174
37,20,354.4407441901694
38,0,14320.622194919726
38,10,356.761749864499
38,20,349.12425728124043
39,0,13176.464314878132
39,10,356.0079097234824
39,20,347.2656445491576
