generation,epoch,resampled,c0g0,c0g1,c1g0,c1g1
1,0,16,38,14,26,2
1,0,23,40,9,31,0
1,0,18,35,11,31,3
1,0,16,38,13,26,3
1,0,20,38,10,30,2
1,0,17,46,14,19,1
1,0,14,41,14,21,4
1,0,20,38,10,30,2
1,0,14,36,18,24,2
1,0,15,36,14,27,3
1,0,16,36,13,28,3
1,0,18,42,12,24,2
1,0,18,37,14,29,0
1,0,19,46,9,21,4
1,0,21,43,11,26,0
1,0,19,35,10,32,3
1,0,21,42,9,27,2
1,0,15,46,14,17,3
1,0,14,35,18,25,2
1,0,16,33,15,31,1
1,0,18,41,10,25,4
1,0,23,43,5,28,4
1,0,15,34,14,29,3
1,0,17,37,13,28,2
1,0,20,48,9,20,3
1,0,21,46,9,23,2
1,0,13,39,15,22,4
1,0,16,36,9,28,7
1,0,25,48,6,25,1
1,0,15,35,14,28,3
1,0,16,41,15,23,1
1,0,21,43,8,26,3
1,0,18,40,11,26,3
1,0,19,32,12,35,1
1,0,26,45,4,29,2
1,0,23,42,7,29,2
1,0,20,44,9,24,3
1,0,18,34,9,32,5
1,0,20,39,10,29,2
1,0,14,37,16,25,2
1,0,19,32,11,35,2
1,0,17,35,13,30,2
1,0,20,45,11,23,1
1,0,17,42,13,23,2
1,0,22,46,8,24,2
1,0,20,39,10,29,2
1,0,20,34,8,34,4
1,0,24,37,6,35,2
1,0,17,35,11,30,4
1,0,14,35,15,27,3
1,0,20,35,11,33,1
1,0,21,39,9,30,2
1,0,17,38,12,27,3
1,0,20,45,11,23,1
1,0,16,35,13,29,3
1,0,18,35,13,31,1
1,0,16,38,11,26,5
1,0,20,40,10,28,2
1,0,17,36,13,29,2
1,0,17,45,13,20,2
1,0,22,44,6,26,4
1,0,20,45,9,23,3
1,0,15,36,11,27,6
1,0,22,39,7,31,3
1,0,21,44,9,25,2
1,0,15,37,17,25,1
1,0,15,39,12,24,5
1,0,18,36,12,30,2
1,0,24,42,6,30,2
1,0,21,36,10,33,1
1,0,13,32,18,27,3
1,0,15,40,15,23,2
1,0,17,46,12,19,3
1,0,20,34,12,34,0
1,0,21,41,9,28,2
1,0,20,45,11,23,1
1,0,14,31,16,31,2
1,0,12,35,16,25,4
1,0,23,42,4,29,5
1,0,12,37,16,23,4
1,0,19,33,12,34,1
1,0,15,45,17,17,1
1,0,14,31,16,31,2
1,0,16,42,15,22,1
1,0,25,41,7,32,0
1,0,16,32,12,32,4
1,0,15,38,13,25,4
1,0,16,41,11,23,5
1,0,21,39,9,30,2
1,0,23,39,8,32,1
1,0,23,35,9,36,0
1,0,14,39,18,21,2
1,0,16,39,14,25,2
1,0,16,43,10,21,6
1,0,14,35,16,27,2
1,0,18,31,11,35,3
1,0,16,42,11,22,5
1,0,20,44,10,24,2
1,0,20,43,9,25,3
1,0,22,46,9,24,1
1,0,20,46,10,22,2
1,0,22,40,8,30,2
1,0,16,41,13,23,3
1,0,18,40,14,26,0
1,0,14,46,16,16,2
1,0,15,38,15,25,2
1,0,22,44,8,26,2
1,0,15,35,15,28,2
1,0,23,39,7,32,2
1,0,20,43,12,25,0
1,0,20,41,12,27,0
1,0,21,42,8,27,3
1,0,20,49,8,19,4
1,0,23,38,9,33,0
1,0,18,41,14,25,0
1,0,20,40,10,28,2
1,0,22,43,9,27,1
1,0,21,47,9,22,2
1,0,20,33,11,35,1
1,0,23,44,8,27,1
1,0,21,39,8,30,3
1,0,16,39,13,25,3
1,0,17,35,12,30,3
1,0,22,31,9,39,1
1,0,15,39,15,24,2
1,0,11,26,15,33,6
1,0,17,45,14,20,1
1,0,18,37,10,29,4
1,0,18,37,11,29,3
1,0,23,55,8,15,2
1,0,21,38,7,31,4
1,0,26,44,5,30,1
1,0,19,38,11,29,2
1,0,15,39,13,24,4
1,0,15,39,12,24,5
1,0,14,39,15,23,3
1,0,22,44,9,26,1
1,0,19,45,11,22,2
1,0,14,40,16,22,2
1,0,14,42,13,20,5
1,0,15,40,16,23,1
1,0,19,40,12,27,1
1,0,16,36,14,28,2
1,0,22,39,7,31,3
1,0,11,35,13,24,8
1,0,21,38,9,31,2
1,0,22,45,10,25,0
1,0,18,37,11,29,3
1,0,18,33,11,33,3
1,0,15,42,16,21,1
1,0,19,43,9,24,4
1,0,12,37,18,21,4
1,0,21,48,8,21,3
1,0,15,39,11,24,6
1,0,18,34,11,32,3
1,0,19,33,13,34,0
1,0,19,40,11,27,2
1,0,18,41,11,25,3
1,0,23,43,9,28,0
1,0,21,44,10,25,1
1,0,20,37,9,31,3
1,0,18,39,11,27,3
1,0,24,42,8,30,0
1,0,15,40,14,23,3
1,0,14,40,15,22,3
1,0,20,44,9,24,3
1,0,12,32,13,28,7
1,0,17,39,10,26,5
1,0,20,40,12,28,0
1,0,23,43,8,28,1
1,0,18,36,14,30,0
1,0,14,35,15,27,3
1,0,22,45,7,25,3
1,0,19,44,11,23,2
1,0,24,41,6,31,2
1,0,19,39,8,28,5
1,0,22,44,9,26,1
1,0,15,36,16,27,1
1,0,24,38,8,34,0
1,0,15,38,12,25,5
1,0,16,40,13,24,3
1,0,22,41,6,29,4
1,0,16,30,17,33,0
1,0,22,43,9,27,1
1,0,23,44,9,27,0
1,0,16,35,11,29,5
1,0,14,26,19,33,2
1,0,20,33,10,35,2
1,0,19,41,10,26,3
1,0,11,33,18,24,5
1,0,15,32,17,30,1
1,0,14,39,15,23,3
1,0,16,43,15,21,1
1,0,19,43,13,24,0
1,0,16,40,14,24,2
1,0,15,41,15,22,2
1,0,19,47,11,20,2
1,0,16,35,14,29,2
1,0,27,44,4,31,1
1,0,19,40,12,27,1
1,0,17,40,13,25,2
1,0,19,41,11,26,2
1,0,19,39,11,28,2
1,0,18,41,12,25,2
1,0,16,34,15,30,1
1,0,17,39,13,26,2
1,0,19,39,10,28,3
1,0,19,32,11,35,2
1,0,14,40,13,22,5
1,0,15,36,15,27,2
1,0,20,44,11,24,1
1,0,19,32,11,35,2
1,0,14,23,16,39,2
1,0,17,29,14,36,1
1,0,21,47,9,22,2
1,0,25,41,6,32,1
1,0,17,35,10,30,5
1,0,19,34,11,33,2
1,0,21,48,8,21,3
1,0,17,41,13,24,2
1,0,22,41,9,29,1
1,0,19,46,12,21,1
1,0,17,43,14,22,1
1,0,13,36,17,24,3
1,0,19,42,12,25,1
1,0,20,33,10,35,2
1,0,21,45,10,24,1
1,0,14,31,18,29,2
1,0,22,37,9,33,1
1,0,17,46,10,19,5
1,0,20,44,8,24,4
1,0,21,35,9,34,2
1,0,15,41,16,22,1
1,0,22,39,10,31,0
1,0,17,35,12,30,3
1,0,18,44,11,22,3
1,0,20,45,10,23,2
1,0,18,41,12,25,2
1,0,17,33,13,32,2
1,0,18,38,12,28,2
1,0,25,38,6,35,1
1,0,19,41,12,26,1
1,0,19,46,10,21,3
1,0,22,38,6,32,4
1,0,21,41,8,28,3
1,0,16,33,15,31,1
1,0,20,42,12,26,0
1,0,16,35,15,29,1
1,0,18,33,12,33,2
1,0,15,42,13,21,4
1,0,17,42,14,23,1
1,0,14,32,16,30,2
1,0,21,41,10,28,1
1,0,20,40,11,28,1
1,0,22,35,10,35,0
1,0,15,36,13,27,4
1,0,18,42,13,24,1
1,0,18,47,9,19,5
1,0,15,37,17,25,1
1,0,21,41,9,28,2
1,0,15,31,13,32,4
1,0,14,33,13,29,5
1,0,22,45,9,25,1
1,0,17,33,11,32,4
1,0,21,42,9,27,2
1,0,15,37,14,26,3
1,0,22,43,8,27,2
1,0,21,39,9,30,2
1,0,18,41,14,25,0
1,0,20,50,10,18,2
1,0,17,38,9,27,6
1,0,13,37,15,24,4
1,0,24,27,7,45,1
1,0,18,37,10,29,4
1,0,16,39,13,25,3
1,0,21,47,8,22,3
1,0,15,40,12,23,5
1,0,14,36,16,26,2
1,0,16,37,13,27,3
1,0,18,36,12,30,2
1,0,23,45,8,26,1
1,0,20,40,10,28,2
1,0,18,42,12,24,2
1,0,22,33,7,37,3
1,0,20,46,11,22,1
1,0,19,30,12,37,1
1,0,20,39,10,29,2
1,0,17,39,10,26,5
1,0,22,42,7,28,3
1,0,22,41,8,29,2
1,0,16,46,14,18,2
1,0,15,36,18,25,1
1,0,18,38,13,28,1
1,0,15,38,16,25,1
1,0,24,37,7,35,1
1,0,16,39,14,25,2
1,0,13,35,22,20,3
1,0,20,39,9,29,3
1,0,25,49,6,24,1
1,0,15,35,14,28,3
1,0,20,48,10,20,2
1,0,13,42,16,19,3
1,0,18,43,11,23,3
1,0,16,43,15,21,1
1,0,17,34,11,31,4
1,0,21,36,7,33,4
1,0,15,39,16,24,1
1,0,19,38,11,29,2
1,0,21,46,10,23,1
1,0,20,32,10,36,2
1,0,20,43,9,25,3
1,0,15,40,15,23,2
1,0,15,40,13,23,4
1,0,22,36,7,34,3
1,0,19,39,7,28,6
1,0,21,43,11,26,0
1,0,18,41,10,25,4
1,0,11,34,15,25,6
1,0,15,43,16,20,1
1,0,20,39,11,29,1
1,0,23,41,8,30,1
1,0,21,36,8,33,3
1,0,23,44,6,27,3
1,0,24,45,6,27,2
1,0,19,36,12,31,1
1,0,19,35,11,32,2
1,0,22,41,9,29,1
1,0,20,32,8,36,4
1,0,14,32,15,30,3
1,0,22,33,9,37,1
1,0,22,38,8,32,2
1,0,26,47,6,27,0
1,0,19,35,10,32,3
1,0,14,35,17,26,2
1,0,17,33,12,32,3
1,0,17,38,13,27,2
1,0,17,35,10,30,5
1,0,20,38,10,30,2
1,0,21,46,10,23,1
1,0,19,42,10,25,3
1,0,19,39,10,28,3
1,0,21,47,9,22,2
1,0,14,36,17,25,2
1,0,19,40,11,27,2
1,0,22,41,9,29,1
1,0,18,38,11,28,3
1,0,18,40,13,26,1
1,0,21,39,10,30,1
1,0,15,43,15,20,2
1,0,20,35,10,33,2
1,0,20,40,7,28,5
1,0,16,30,13,34,3
1,0,20,42,10,26,2
1,0,18,43,12,23,2
1,0,14,38,16,24,2
1,0,20,33,12,35,0
1,0,24,44,8,28,0
1,0,18,39,11,27,3
1,0,19,38,10,29,3
1,0,25,46,7,27,0
1,0,17,41,11,24,4
1,0,17,42,14,23,1
1,0,16,45,15,19,1
1,0,14,41,13,21,5
1,0,20,42,11,26,1
1,0,23,38,9,33,0
1,0,15,36,12,27,5
1,0,20,38,11,30,1
1,0,20,40,8,28,4
1,0,13,33,16,28,3
1,0,20,40,10,28,2
1,0,17,39,14,26,1
1,0,18,44,12,22,2
1,0,17,37,9,28,6
1,0,19,40,11,27,2
1,0,15,44,15,19,2
1,0,17,37,14,28,1
1,0,22,36,10,34,0
1,0,19,46,10,21,3
1,0,16,45,15,19,1
1,0,21,38,11,31,0
1,0,22,36,8,34,2
1,0,19,47,11,20,2
1,0,23,45,8,26,1
1,0,20,41,10,27,2
1,0,21,40,8,29,3
1,0,15,37,15,26,2
1,0,20,35,8,33,4
1,0,22,34,9,36,1
1,0,17,35,9,30,6
1,0,17,31,13,34,2
1,0,17,45,14,20,1
1,0,18,37,12,29,2
1,0,16,39,13,25,3
1,0,19,44,10,23,3
1,0,21,41,10,28,1
1,0,21,37,11,32,0
1,0,16,43,12,21,4
1,0,17,39,12,26,3
1,0,13,37,16,24,3
1,0,15,43,14,20,3
1,0,21,48,11,21,0
1,0,19,40,12,27,1
1,0,17,43,14,22,1
1,0,13,36,18,23,3
1,0,19,38,9,29,4
1,0,23,45,9,26,0
1,0,17,39,13,26,2
1,0,22,42,9,28,1
1,0,22,42,8,28,2
1,0,19,45,11,22,2
1,0,25,41,4,32,3
1,0,18,36,10,30,4
1,0,15,34,14,29,3
1,0,22,35,7,35,3
1,0,21,41,7,28,4
1,0,14,42,15,20,3
1,0,14,37,18,23,2
1,0,19,36,13,31,0
1,0,19,38,13,29,0
1,0,16,38,14,26,2
1,0,24,36,8,36,0
1,0,19,40,12,27,1
1,0,18,45,12,21,2
1,0,17,48,10,17,5
1,0,25,40,5,33,2
1,0,17,36,9,29,6
1,0,18,38,11,28,3
1,0,19,46,8,21,5
1,0,23,42,6,29,3
1,0,15,37,12,26,5
1,0,23,41,8,30,1
1,0,17,36,15,29,0
1,0,24,53,5,19,3
1,0,18,43,10,23,4
1,0,17,42,12,23,3
1,0,19,39,10,28,3
1,0,17,41,10,24,5
1,0,18,37,11,29,3
1,0,24,47,6,25,2
1,0,19,38,10,29,3
1,0,14,36,16,26,2
1,0,15,34,15,29,2
1,0,17,36,12,29,3
1,0,17,35,11,30,4
1,0,21,40,9,29,2
1,0,19,51,14,14,1
1,0,15,35,14,28,3
1,0,17,34,13,31,2
1,0,15,35,14,28,3
1,0,21,35,10,34,1
1,0,20,47,11,21,1
1,0,22,38,8,32,2
1,0,26,43,6,31,0
1,0,17,43,12,22,3
1,0,21,46,9,23,2
1,0,15,44,18,17,1
1,0,20,36,10,32,2
1,0,15,36,16,27,1
1,0,19,47,9,20,4
1,0,17,37,10,28,5
1,0,18,40,10,26,4
1,0,17,34,14,31,1
1,0,21,44,9,25,2
1,0,18,32,10,34,4
1,0,19,40,9,27,4
1,0,19,37,11,30,2
1,0,20,36,8,32,4
1,0,14,29,13,33,5
1,0,23,42,7,29,2
1,0,17,38,12,27,3
1,0,18,44,12,22,2
1,0,20,39,12,29,0
1,0,14,44,16,18,2
1,0,18,37,11,29,3
1,0,22,43,6,27,4
1,0,15,35,15,28,2
1,0,23,39,7,32,2
1,0,20,44,11,24,1
1,0,17,38,12,27,3
1,0,14,38,13,24,5
1,0,23,38,9,33,0
1,0,16,40,11,24,5
1,0,15,34,21,24,1
1,0,18,38,12,28,2
1,0,20,41,10,27,2
1,0,20,40,11,28,1
1,0,12,31,16,29,4
1,0,16,39,13,25,3
1,0,16,38,13,26,3
1,0,16,40,15,24,1
1,0,20,42,9,26,3
1,0,24,40,6,32,2
1,0,13,39,15,22,4
1,0,22,42,6,28,4
1,0,22,41,10,29,0
1,0,21,45,7,24,4
1,0,18,41,11,25,3
1,0,16,32,13,32,3
1,0,14,36,18,24,2
1,0,21,44,10,25,1
1,0,14,39,14,23,4
1,0,13,36,16,25,3
1,0,25,40,7,33,0
1,0,16,35,15,29,1
1,0,24,40,5,32,3
1,0,19,44,11,23,2
1,0,15,31,15,32,2
1,0,23,41,7,30,2
1,0,16,40,14,24,2
1,0,16,39,15,25,1
1,0,20,33,11,35,1
1,0,19,37,9,30,4
1,0,14,38,16,24,2
1,0,18,37,11,29,3
1,0,19,32,12,35,1
1,0,21,45,10,24,1
1,0,15,40,17,22,1
1,0,14,40,15,22,3
1,0,19,31,9,36,4
1,0,19,43,11,24,2
1,0,22,46,8,24,2
1,0,22,39,10,31,0
1,0,21,41,10,28,1
1,0,22,42,9,28,1
1,0,21,41,9,28,2
1,0,20,34,11,34,1
1,0,15,35,17,27,1
1,0,22,43,9,27,1
1,0,23,41,5,30,4
1,0,17,34,12,31,3
1,0,23,43,9,28,0
1,0,19,46,11,21,2
1,0,20,43,12,25,0
1,0,14,34,14,28,4
1,0,22,37,9,33,1
1,0,18,38,13,28,1
1,0,19,39,10,28,3
1,0,21,37,8,32,3
1,0,15,35,11,28,6
1,0,16,36,14,28,2
1,0,17,29,10,36,5
1,0,21,33,7,36,4
1,0,19,37,12,30,1
1,0,22,40,10,30,0
1,0,19,46,9,21,4
1,0,19,41,10,26,3
1,0,20,33,12,35,0
1,0,21,45,9,24,2
1,0,18,37,8,29,6
1,0,19,39,11,28,2
1,0,19,31,9,36,4
1,0,16,36,17,27,0
1,0,21,39,9,30,2
1,0,20,44,11,24,1
1,0,14,36,16,26,2
1,0,23,44,6,27,3
1,0,23,50,8,21,1
1,0,23,45,7,26,2
1,0,23,41,8,30,1
1,0,18,34,13,32,1
1,0,17,38,11,27,4
1,0,19,27,13,40,0
1,0,18,37,10,29,4
1,0,18,50,11,15,4
1,0,18,41,14,25,0
1,0,20,39,11,29,1
1,0,19,36,11,31,2
1,0,18,39,13,27,1
1,0,20,43,12,25,0
1,0,21,47,10,22,1
1,0,15,38,14,25,3
1,0,22,41,9,29,1
1,0,19,44,9,23,4
1,0,20,41,10,27,2
1,0,19,41,9,26,4
1,0,17,41,9,24,6
1,0,18,39,11,27,3
1,0,16,40,11,24,5
1,0,16,37,11,27,5
1,0,18,38,11,28,3
1,0,22,39,9,31,1
1,0,16,32,14,32,2
1,0,22,40,8,30,2
1,0,18,37,11,29,3
1,0,15,42,14,21,3
1,0,19,41,10,26,3
1,0,9,35,15,22,8
1,0,21,36,9,33,2
1,0,15,43,12,20,5
1,0,12,40,20,16,4
1,0,22,43,7,27,3
1,0,20,51,9,17,3
1,0,15,38,18,23,1
1,0,18,35,13,31,1
1,0,19,44,12,23,1
1,0,17,29,12,36,3
1,0,21,46,11,23,0
1,0,14,37,15,25,3
1,0,19,38,10,29,3
1,0,14,39,15,23,3
1,0,22,53,5,17,5
1,0,16,37,14,27,2
1,0,18,43,9,23,5
1,0,25,46,4,27,3
1,0,22,46,9,24,1
1,0,19,34,12,33,1
1,0,18,44,10,22,4
1,0,17,45,13,20,2
1,0,20,37,10,31,2
1,0,20,34,10,34,2
1,0,18,40,13,26,1
1,0,15,44,17,18,1
1,0,21,38,7,31,4
1,0,13,32,15,29,4
1,0,15,38,15,25,2
1,0,15,38,13,25,4
1,0,18,36,11,30,3
1,0,15,33,14,30,3
1,0,21,42,10,27,1
1,0,21,44,9,25,2
1,0,16,31,12,33,4
1,0,19,40,10,27,3
1,0,19,45,11,22,2
1,0,11,34,11,25,10
1,0,27,45,5,30,0
1,0,26,49,5,25,1
1,0,17,39,12,26,3
1,0,18,38,12,28,2
1,0,22,33,8,37,2
1,0,19,38,12,29,1
1,0,20,43,11,25,1
1,0,28,52,4,24,0
1,0,15,37,19,23,1
1,0,15,41,12,22,5
1,0,20,39,10,29,2
1,0,20,40,9,28,3
1,0,20,31,9,37,3
1,0,13,42,16,19,3
1,0,18,36,12,30,2
1,0,18,34,12,32,2
1,0,19,35,10,32,3
1,0,22,41,9,29,1
1,0,20,40,9,28,3
1,0,22,40,10,30,0
1,0,18,42,11,24,3
1,0,18,39,14,27,0
1,0,18,41,12,25,2
1,0,19,34,10,33,3
1,0,21,43,10,26,1
1,0,26,46,6,28,0
1,0,14,34,16,28,2
1,0,18,36,11,30,3
1,0,19,42,11,25,2
1,0,21,47,9,22,2
1,0,21,40,8,29,3
1,0,17,37,13,28,2
1,0,24,43,7,29,1
1,0,17,43,13,22,2
1,0,15,36,14,27,3
1,0,20,43,11,25,1
1,0,25,39,6,34,1
1,0,13,39,20,18,3
1,0,15,34,18,27,1
1,0,16,36,12,28,4
1,0,20,37,9,31,3
1,0,14,35,15,27,3
1,0,24,42,5,30,3
1,0,19,40,11,27,2
1,0,23,44,8,27,1
1,0,17,33,13,32,2
1,0,15,46,11,17,6
1,0,18,45,12,21,2
1,0,16,28,14,36,2
1,0,14,39,12,23,6
1,0,20,35,9,33,3
1,0,25,45,5,28,2
1,0,15,41,15,22,2
1,0,13,32,18,27,3
1,0,20,48,9,20,3
1,0,17,37,11,28,4
1,0,14,39,19,20,2
1,0,17,35,11,30,4
1,0,16,27,15,37,1
1,0,18,37,13,29,1
1,0,22,35,7,35,3
1,0,21,42,7,27,4
1,0,16,41,15,23,1
1,0,16,30,14,34,2
1,0,20,43,7,25,5
1,0,15,39,18,22,1
1,0,15,35,18,26,1
1,0,19,44,12,23,1
1,0,17,41,11,24,4
1,0,20,37,10,31,2
1,0,23,48,9,23,0
1,0,22,43,10,27,0
1,0,18,42,13,24,1
1,0,25,43,6,30,1
1,0,21,37,10,32,1
1,0,21,45,9,24,2
1,0,26,44,5,30,1
1,0,20,44,9,24,3
1,0,18,37,12,29,2
1,0,13,36,15,25,4
1,0,15,37,14,26,3
1,0,18,34,13,32,1
1,0,18,37,12,29,2
1,0,19,42,9,25,4
1,0,21,40,7,29,4
1,0,27,51,5,24,0
1,0,13,43,14,18,5
1,0,21,41,9,28,2
1,0,17,48,13,17,2
1,0,24,46,5,26,3
1,0,19,39,11,28,2
1,0,25,46,7,27,0
1,0,17,35,12,30,3
1,0,24,41,8,31,0
1,0,14,38,15,24,3
1,0,18,37,13,29,1
1,0,18,38,11,28,3
1,0,15,44,14,19,3
1,0,19,43,12,24,1
1,0,17,34,13,31,2
1,0,14,38,12,24,6
1,0,22,37,8,33,2
1,0,19,33,9,34,4
1,0,20,40,10,28,2
1,0,19,41,10,26,3
1,0,22,47,8,23,2
1,0,20,43,10,25,2
1,0,18,38,11,28,3
1,0,16,41,13,23,3
1,0,23,36,8,35,1
1,0,18,38,13,28,1
1,0,21,40,8,29,3
1,0,20,43,10,25,2
1,0,17,45,10,20,5
1,0,17,39,15,26,0
1,0,21,40,10,29,1
1,0,17,39,13,26,2
1,0,16,40,11,24,5
1,0,17,35,12,30,3
1,0,25,44,7,29,0
1,0,19,39,11,28,2
1,0,16,35,13,29,3
1,0,18,32,13,34,1
1,0,19,35,12,32,1
1,0,18,36,12,30,2
1,0,20,39,10,29,2
1,0,19,39,13,28,0
1,0,15,30,14,33,3
1,0,16,36,11,28,5
1,0,19,35,12,32,1
1,0,20,33,10,35,2
1,0,20,43,10,25,2
1,0,22,42,8,28,2
1,0,18,37,13,29,1
1,0,19,37,12,30,1
1,0,20,39,8,29,4
1,0,12,28,14,32,6
1,0,18,40,13,26,1
1,0,23,45,6,26,3
1,0,17,34,12,31,3
1,0,19,45,13,22,0
1,0,19,42,12,25,1
1,0,18,33,14,33,0
1,0,16,44,13,20,3
1,0,18,41,10,25,4
1,0,21,39,11,30,0
1,0,15,30,15,33,2
1,0,18,41,10,25,4
1,0,14,35,16,27,2
1,0,25,43,2,30,5
1,0,20,32,8,36,4
1,0,21,45,8,24,3
1,0,17,38,15,27,0
1,0,25,42,6,31,1
1,0,19,39,13,28,0
1,0,17,44,10,21,5
1,0,20,43,11,25,1
1,0,18,43,10,23,4
1,0,17,37,12,28,3
1,0,15,31,19,29,1
1,0,16,31,13,33,3
1,0,14,37,17,24,2
1,0,19,43,11,24,2
1,0,26,43,5,31,1
1,0,18,37,9,29,5
1,0,20,39,12,29,0
1,0,12,28,20,28,4
1,0,13,35,12,26,7
1,0,17,36,13,29,2
1,0,19,34,11,33,2
1,0,19,43,13,24,0
1,0,18,37,12,29,2
1,0,20,51,11,17,1
1,0,19,38,11,29,2
1,0,16,39,13,25,3
1,0,18,36,11,30,3
1,0,23,42,8,29,1
1,0,24,46,8,26,0
1,0,17,46,13,19,2
1,0,19,39,11,28,2
1,0,14,34,19,25,2
1,0,21,39,10,30,1
1,0,14,35,15,27,3
1,0,18,32,11,34,3
1,0,13,38,14,23,5
1,0,18,38,9,28,5
1,0,22,36,9,34,1
1,0,21,40,8,29,3
1,0,20,37,11,31,1
1,0,18,36,11,30,3
1,0,19,43,10,24,3
1,0,23,41,7,30,2
1,0,17,43,11,22,4
1,0,23,43,8,28,1
1,0,12,37,16,23,4
1,0,18,36,13,30,1
1,0,19,37,12,30,1
1,0,20,44,11,24,1
1,0,21,44,10,25,1
1,0,20,39,8,29,4
1,0,21,39,9,30,2
1,0,18,41,12,25,2
1,0,21,40,11,29,0
1,0,15,41,16,22,1
1,0,19,36,12,31,1
1,0,19,47,12,20,1
1,0,15,45,15,18,2
1,0,15,39,14,24,3
1,0,17,36,12,29,3
1,0,19,41,11,26,2
1,0,17,41,12,24,3
1,0,26,37,6,37,0
1,0,19,41,11,26,2
1,0,18,36,10,30,4
1,0,19,38,11,29,2
1,0,14,38,13,24,5
