generation,label_bal,color_bal
0,0.595,0.527
1,0.679,0.494
2,0.701,0.511
3,0.751,0.491
4,0.764,0.543
5,0.807,0.521
6,0.826,0.51
7,0.871,0.502
8,0.892,0.512
9,0.939,0.502
10,0.946,0.504
11,0.963,0.496
12,0.963,0.519
13,0.971,0.514
14,0.987,0.498
15,0.989,0.528
16,0.982,0.497
17,0.989,0.493
18,0.994,0.5
19,0.989,0.527
20,0.996,0.504
21,0.992,0.561
22,0.989,0.492
23,0.994,0.477
24,0.998,0.486
25,0.993,0.529
26,0.995,0.514
27,0.996,0.474
28,0.996,0.479
29,0.997,0.546
30,0.992,0.526
31,0.994,0.483
32,0.994,0.51
33,0.995,0.504
34,0.998,0.51
35,0.994,0.511
36,0.996,0.51
37,0.996,0.512
38,0.999,0.502
39,0.998,0.534
