generation,label_bal,color_bal
0,0.408,0.483
1,0.439,0.53
2,0.38,0.542
3,0.313,0.528
4,0.28,0.543
5,0.298,0.524
6,0.223,0.53
7,0.217,0.54
8,0.193,0.507
9,0.17,0.52
10,0.16,0.497
11,0.125,0.524
12,0.104,0.477
13,0.114,0.538
14,0.102,0.499
15,0.089,0.51
16,0.083,0.54
17,0.097,0.541
18,0.103,0.513
19,0.112,0.534
20,0.11,0.541
21,0.112,0.532
22,0.132,0.502
23,0.129,0.514
24,0.153,0.514
25,0.132,0.536
26,0.116,0.517
27,0.102,0.556
28,0.102,0.542
29,0.111,0.51
30,0.119,0.534
31,0.109,0.503
32,0.098,0.5
33,0.071,0.531
34,0.077,0.514
35,0.067,0.505
36,0.067,0.526
37,0.062,0.508
38,0.045,0.514
39,0.057,0.535
