generation,label_bal,color_bal
0,0.558,0.5
1,0.57,0.518
2,0.598,0.504
3,0.569,0.533
4,0.598,0.533
5,0.605,0.553
6,0.639,0.536
7,0.653,0.523
8,0.679,0.531
9,0.719,0.55
10,0.791,0.516
11,0.85,0.533
12,0.908,0.522
13,0.959,0.521
14,0.986,0.526
15,0.995,0.501
16,1.0,0.512
17,0.999,0.559
18,1.0,0.531
19,0.999,0.508
20,0.999,0.55
21,1.0,0.542
22,1.0,0.532
23,1.0,0.516
24,1.0,0.508
25,0.998,0.52
26,1.0,0.476
27,1.0,0.503
28,1.0,0.506
29,0.999,0.521
30,1.0,0.514
31,1.0,0.519
32,1.0,0.51
33,1.0,0.518
34,0.999,0.491
35,1.0,0.478
36,0.998,0.495
37,0.996,0.499
38,0.998,0.494
39,0.989,0.513
