proba_0,proba_1,generation
0.9948784,0.9967295,0
0.99460775,0.99431735,1
0.99204266,0.9929754,2
0.9948504,0.99482185,3
0.9889221,0.9926924,4
0.99403125,0.9916176,5
0.99486566,0.9946036,6
0.99132353,0.9893573,7
0.9929859,0.9952232,8
0.9967351,0.99316597,9
0.9910468,0.9938869,10
0.99363446,0.99386865,11
0.98908293,0.9913608,12
0.9909635,0.99433184,13
0.9928963,0.9940163,14
0.9924268,0.9941068,15
0.99482805,0.9960025,16
0.9946222,0.99377745,17
0.99613285,0.99632114,18
0.9900587,0.9924351,19
0.99187076,0.9883879,20
0.99190044,0.9936451,21
0.988306,0.9921363,22
0.98795956,0.99193144,23
0.99472904,0.9946449,24
0.9947525,0.9916671,25
0.99534684,0.99358875,26
0.9906562,0.9937188,27
0.9897844,0.9913085,28
0.98873395,0.99161506,29
0.9932991,0.9879175,30
0.9941675,0.9933186,31
0.9931009,0.9935549,32
0.99177814,0.9959084,33
0.9946621,0.99429256,34
0.9957959,0.99195635,35
0.99379855,0.9903922,36
0.9862474,0.99528366,37
0.9948068,0.98885494,38
0.9901891,0.9925805,39
