generation,label_bal,color_bal
0,0.415,0.517
1,0.437,0.532
2,0.424,0.513
3,0.457,0.494
4,0.389,0.507
5,0.417,0.505
6,0.437,0.495
7,0.422,0.532
8,0.443,0.536
9,0.426,0.525
10,0.431,0.5
11,0.445,0.509
12,0.432,0.511
13,0.403,0.546
14,0.403,0.51
15,0.425,0.523
16,0.4,0.544
17,0.428,0.504
18,0.468,0.514
19,0.43,0.511
20,0.432,0.51
21,0.48,0.506
22,0.431,0.51
23,0.433,0.51
24,0.49,0.49
25,0.442,0.525
26,0.44,0.507
27,0.409,0.517
28,0.461,0.5
29,0.432,0.523
30,0.425,0.519
31,0.45,0.51
32,0.5,0.497
33,0.459,0.491
34,0.467,0.514
35,0.428,0.514
36,0.425,0.528
37,0.428,0.535
38,0.434,0.513
39,0.421,0.493
