generation,label_bal,color_bal
0,0.529,0.499
1,0.554,0.52
2,0.565,0.507
3,0.544,0.515
4,0.597,0.51
5,0.607,0.514
6,0.602,0.49
7,0.622,0.524
8,0.633,0.535
9,0.684,0.532
10,0.716,0.485
11,0.833,0.513
12,0.913,0.52
13,0.985,0.527
14,1.0,0.539
15,1.0,0.555
16,1.0,0.546
17,1.0,0.571
18,1.0,0.512
19,1.0,0.544
20,1.0,0.536
21,1.0,0.552
22,1.0,0.538
23,1.0,0.521
24,1.0,0.528
25,1.0,0.534
26,1.0,0.53
27,1.0,0.538
28,1.0,0.528
29,1.0,0.541
30,1.0,0.524
31,1.0,0.517
32,1.0,0.527
33,1.0,0.533
34,1.0,0.571
35,1.0,0.574
36,1.0,0.578
37,1.0,0.573
38,1.0,0.567
39,1.0,0.583
