proba_0,proba_1,generation
0.99674094,0.99703336,0
0.9919412,0.99424237,1
0.9915288,0.99121094,2
0.98961604,0.9895155,3
0.98479587,0.99073607,4
0.9799849,0.9893116,5
0.97825176,0.97752476,6
0.9781087,0.98711395,7
0.970363,0.9863735,8
0.972842,0.98242915,9
0.9783616,0.98122966,10
0.973114,0.97588503,11
0.97819597,0.979957,12
0.965263,0.9772229,13
0.9681321,0.97992545,14
0.96807265,0.979134,15
0.9743556,0.97154915,16
0.9756262,0.98054206,17
0.9713103,0.9723001,18
0.96602535,0.97370106,19
0.968413,0.9797686,20
0.9722837,0.97285587,21
0.9607901,0.9693997,22
0.9682791,0.9763575,23
0.9582156,0.9753384,24
0.9564621,0.9741028,25
0.9612977,0.9684646,26
0.95498514,0.9731999,27
0.9652712,0.97548246,28
0.9527238,0.97353995,29
0.954703,0.9658508,30
0.9626213,0.9698919,31
0.951705,0.97031003,32
0.94983786,0.97183543,33
0.9505364,0.97611797,34
0.9523782,0.97048116,35
0.9477349,0.96917725,36
0.94207937,0.96997625,37
0.94896984,0.96878237,38
0.9447834,0.9700315,39
