generation,label_bal,color_bal
0,0.603,0.503
1,0.571,0.521
2,0.583,0.503
3,0.545,0.537
4,0.559,0.551
5,0.608,0.541
6,0.613,0.539
7,0.638,0.547
8,0.667,0.533
9,0.691,0.544
10,0.724,0.527
11,0.708,0.531
12,0.815,0.499
13,0.864,0.517
14,0.92,0.544
15,0.97,0.549
16,0.995,0.54
17,0.993,0.554
18,0.999,0.527
19,0.999,0.499
20,1.0,0.529
21,1.0,0.543
22,1.0,0.515
23,1.0,0.521
24,1.0,0.538
25,1.0,0.524
26,1.0,0.506
27,1.0,0.485
28,1.0,0.509
29,1.0,0.476
30,1.0,0.506
31,1.0,0.541
32,1.0,0.498
33,1.0,0.529
34,1.0,0.507
35,1.0,0.498
36,1.0,0.524
37,1.0,0.51
38,1.0,0.5
39,1.0,0.508
