proba_0,proba_1,generation
0.9960007,0.9961265,0
0.9967996,0.99289906,1
0.9902452,0.992814,2
0.99486905,0.9928995,3
0.9883405,0.99071556,4
0.9900591,0.9917458,5
0.98787963,0.9909645,6
0.99351066,0.99326056,7
0.99524075,0.99107856,8
0.99428934,0.9958479,9
0.9960499,0.99411774,10
0.9956694,0.99682975,11
0.99306774,0.99553937,12
0.9925495,0.9925731,13
0.9911952,0.99418104,14
0.9942068,0.9906183,15
0.99325323,0.99191505,16
0.99297184,0.9922562,17
0.9942928,0.9951104,18
0.9924096,0.9921945,19
0.99494094,0.99669695,20
0.9947288,0.9966644,21
0.9922614,0.9928038,22
0.9955444,0.99513316,23
0.9922495,0.9949527,24
0.99399084,0.9938393,25
0.9902874,0.99613136,26
0.995129,0.993545,27
0.9897424,0.99347097,28
0.9933777,0.9899115,29
0.99652076,0.9937616,30
0.9919646,0.99314725,31
0.99001265,0.9947358,32
0.99362606,0.9941325,33
0.9952719,0.9905366,34
0.9953833,0.9911128,35
0.9943461,0.99401146,36
0.99187714,0.9939502,37
0.9934673,0.9896194,38
0.9950806,0.9948549,39
