generation,label_bal,color_bal
0,0.437,0.517
1,0.454,0.535
2,0.482,0.517
3,0.425,0.534
4,0.434,0.526
5,0.454,0.53
6,0.44,0.528
7,0.431,0.522
8,0.412,0.566
9,0.472,0.537
10,0.463,0.481
11,0.446,0.514
12,0.462,0.523
13,0.464,0.52
14,0.45,0.505
15,0.439,0.497
16,0.46,0.479
17,0.448,0.527
18,0.447,0.494
19,0.438,0.507
20,0.441,0.552
21,0.442,0.513
22,0.49,0.509
23,0.484,0.491
24,0.47,0.489
25,0.445,0.517
26,0.449,0.507
27,0.441,0.528
28,0.472,0.513
29,0.472,0.515
30,0.474,0.527
31,0.436,0.508
32,0.421,0.534
33,0.492,0.474
34,0.456,0.504
35,0.447,0.513
36,0.457,0.495
37,0.46,0.498
38,0.459,0.489
39,0.416,0.499
