generation,label_bal,color_bal
0,0.405,0.483
1,0.44,0.528
2,0.38,0.535
3,0.369,0.565
4,0.326,0.528
5,0.319,0.526
6,0.295,0.539
7,0.286,0.544
8,0.263,0.533
9,0.246,0.528
10,0.27,0.516
11,0.256,0.52
12,0.244,0.515
13,0.205,0.538
14,0.219,0.54
15,0.268,0.52
16,0.242,0.526
17,0.248,0.541
18,0.252,0.51
19,0.255,0.536
20,0.243,0.544
21,0.239,0.529
22,0.23,0.54
23,0.225,0.524
24,0.261,0.511
25,0.221,0.528
26,0.201,0.534
27,0.247,0.47
28,0.226,0.521
29,0.227,0.504
30,0.22,0.52
31,0.234,0.488
32,0.202,0.466
33,0.188,0.498
34,0.223,0.477
35,0.199,0.514
36,0.181,0.495
37,0.17,0.504
38,0.173,0.485
39,0.161,0.508
