proba_0,proba_1,generation
0.992493,0.99747115,0
0.99114716,0.9893219,1
0.9794204,0.9844311,2
0.9815446,0.9809484,3
0.9771894,0.98107547,4
0.98228335,0.97833276,5
0.9765192,0.9717968,6
0.9766527,0.9791304,7
0.97063833,0.9731157,8
0.97912323,0.9797241,9
0.9688746,0.97095394,10
0.97323495,0.97538626,11
0.9647142,0.96668506,12
0.9569147,0.96993077,13
0.96432155,0.97458977,14
0.9710259,0.9722842,15
0.9611022,0.963775,16
0.96651447,0.9697792,17
0.96128654,0.9687934,18
0.9592938,0.9708299,19
0.95760596,0.96676624,20
0.9560202,0.971036,21
0.9520678,0.9665341,22
0.94618565,0.9657953,23
0.9645053,0.96979535,24
0.96338946,0.9627849,25
0.9600949,0.95877796,26
0.9649836,0.96254295,27
0.9521707,0.9643613,28
0.9589081,0.9653735,29
0.9583553,0.9594389,30
0.96124,0.9526245,31
0.94754446,0.96095896,32
0.9486186,0.9574658,33
0.954085,0.95356536,34
0.9416557,0.9348702,35
0.9534981,0.95132494,36
0.93983597,0.95202166,37
0.95226914,0.9551898,38
0.96096456,0.94510907,39
