generation,epoch,gen_loss
0,0,77576.15472038425
0,10,27219.974096181442
0,20,26292.062749123088
1,0,75127.4719387755
1,10,31944.889090401786
1,20,31409.116280691964
2,0,77496.787368463
2,10,33935.91155133928
2,20,33697.83631616709
3,0,70734.16501913265
3,10,35281.78653140944
3,20,35132.81198182398
4,0,70696.36379942602
4,10,36504.64000717475
4,20,36344.917689732145
5,0,67651.7685546875
5,10,37450.60825892857
5,20,37367.49569515306
6,0,65751.61447704081
6,10,37797.514827806124
6,20,37770.560467155614
7,0,69977.65935905612
7,10,38359.996312978314
7,20,38284.00013950893
8,0,71240.72737962373
8,10,38486.999302455355
8,20,38423.45846619898
9,0,66278.47359295281
9,10,38866.021663743624
9,20,38634.33631616709
10,0,65137.65100845025
10,10,39141.46721540178
10,20,39120.084522480865
11,0,68491.54787149235
11,10,39873.00990513393
11,20,39860.776147959186
12,0,69467.4456513074
12,10,40038.46360809949
12,20,40073.623545121176
13,0,65941.72855548469
13,10,40166.77044802296
13,20,40116.62440210459
14,0,64478.34217554209
14,10,40260.382075095666
14,20,40156.18118223852
15,0,68636.9808075574
15,10,40395.47014508928
15,20,40366.755062181124
16,0,67233.40858179209
16,10,40800.814213966834
16,20,40870.76450892857
17,0,63819.62585698342
17,10,40763.15768494898
17,20,40781.4791533801
18,0,65537.82694913902
18,10,40627.118642378824
18,20,40619.388691804845
19,0,66382.66719148598
19,10,40456.38267299107
19,20,40471.500498246176
20,0,67528.941147162
20,10,40172.2870695153
20,20,40216.026446906886
21,0,68172.02447385204
21,10,40154.33599728954
21,20,40214.773875956635
22,0,63296.83386479592
22,10,39745.810327646686
22,20,39732.24720982143
23,0,66219.95276626275
23,10,39806.53378109056
23,20,39843.26646205357
24,0,62325.6787507972
24,10,40092.9814851722
24,20,40125.0491669324
25,0,64037.642398756376
25,10,39777.04209183674
25,20,39803.31891741072
26,0,67434.05562420281
26,10,40181.74178890306
26,20,40166.2701690051
27,0,63733.29466278699
27,10,39764.67520328444
27,20,39764.5999481824
28,0,61930.17665816326
28,10,39544.516840720666
28,20,39526.0237763074
29,0,65792.9684111926
29,10,39639.28551498725
29,20,39620.9413663903
30,0,67708.21558115433
30,10,39878.347835618624
30,20,39863.55941087373
31,0,65918.59494579081
31,10,40143.40762515944
31,20,40118.3531768176
32,0,65205.61676897322
32,10,40331.409418845666
32,20,40321.3798429528
33,0,68252.55040258291
33,10,40407.90260283801
33,20,40410.58607700893
34,0,63046.393574617345
34,10,40724.62665417729
34,20,40718.431102519135
35,0,64376.32148836097
35,10,40669.60241948342
35,20,40721.15397799745
36,0,65537.67883051658
36,10,40641.25693558674
36,20,40612.416753029334
37,0,63034.71735491072
37,10,40487.738779496176
37,20,40446.22594467475
38,0,65123.34070073342
38,10,39742.31383529975
38,20,39695.943120216834
39,0,64047.31327726403
39,10,38815.19891980229
39,20,38772.38343032525
