proba_0,proba_1,generation
0.99504495,0.99777424,0
0.98938143,0.994445,1
0.98749876,0.98824894,2
0.98573935,0.98494774,3
0.9870134,0.9905493,4
0.98552835,0.9822419,5
0.9809159,0.9775562,6
0.9769826,0.9819801,7
0.97995543,0.9751436,8
0.97819614,0.9772301,9
0.9745457,0.97673297,10
0.97154903,0.9774731,11
0.9730428,0.9689638,12
0.9701832,0.97641236,13
0.9721031,0.9769979,14
0.9716272,0.98069143,15
0.9692148,0.9772545,16
0.968237,0.967733,17
0.971781,0.96535754,18
0.9720223,0.9618099,19
0.956251,0.97241974,20
0.9630011,0.970709,21
0.96177214,0.96958524,22
0.9477699,0.9704909,23
0.953811,0.96292084,24
0.95504814,0.9689587,25
0.9575386,0.96644735,26
0.948207,0.9693244,27
0.9499753,0.96214324,28
0.94550735,0.96727544,29
0.939732,0.96700484,30
0.9561235,0.95814854,31
0.95370156,0.96533805,32
0.9481247,0.95919865,33
0.9392989,0.96182454,34
0.9468496,0.9594998,35
0.9468039,0.9610931,36
0.9401956,0.9607878,37
0.9373406,0.94977415,38
0.9294319,0.95049596,39
