generation,label_bal,color_bal
0,0.51,0.41
1,0.31,0.54
2,0.5,0.48
3,0.56,0.46
4,0.57,0.56
5,0.76,0.5
6,0.88,0.57
7,0.94,0.51
8,0.98,0.53
9,0.99,0.6
10,0.99,0.56
11,0.99,0.6
12,1.0,0.49
13,0.99,0.57
14,1.0,0.51
15,0.99,0.58
16,0.99,0.46
17,1.0,0.44
18,1.0,0.49
19,1.0,0.47
20,0.99,0.51
21,0.99,0.54
22,1.0,0.57
23,1.0,0.51
24,1.0,0.61
25,1.0,0.5
26,1.0,0.4
27,1.0,0.43
28,1.0,0.42
29,1.0,0.42
30,1.0,0.4
31,1.0,0.49
32,1.0,0.43
33,1.0,0.41
34,1.0,0.34
35,1.0,0.45
36,1.0,0.46
37,1.0,0.47
38,1.0,0.48
39,1.0,0.48
